Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,BCBS,Blue Home,Cash Discount,Cigna,First Health,Humana,Humana Medicare Advantage,MedCost PPO,MedCost Ultra,Tricare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Caldwell UNC Health Care","HC CREATININE","82565","$68.00","$4.35","$54.40","$42.16","$5.22","$25.77","$19.17","$40.80","$4.54","$48.28","$54.40","$5.32","$41.21","$29.24","$4.35","$36.72","$5.15","$5.22"
"Caldwell UNC Health Care","HC CREATINE OTHER SOURCE","82570","$11.00","$3.10","$8.80","$6.82","$5.28","$4.17","$3.10","$6.60","$4.58","$7.81","$8.80","$5.39","$6.67","$4.73","$4.40","$5.94","$5.21","$5.28"
"Caldwell UNC Health Care","HC CREATININE, RANDOM URINE","82570","$15.00","$4.23","$12.00","$9.30","$5.28","$5.69","$4.23","$9.00","$4.58","$10.65","$12.00","$5.39","$9.09","$6.45","$4.40","$8.10","$5.21","$5.28"
"Caldwell UNC Health Care","HC CREATININE CLEARANCE","82575","$138.00","$8.04","$110.40","$85.56","$9.65","$52.30","$38.90","$82.80","$8.37","$97.98","$110.40","$9.84","$83.63","$59.34","$8.04","$74.52","$9.51","$9.65"
"Caldwell UNC Health Care","HC CRYOGLOBULIN","82595","$37.00","$5.50","$29.60","$22.94","$6.60","$14.02","$10.43","$22.20","$5.73","$26.27","$29.60","$6.73","$22.42","$15.91","$5.50","$19.98","$6.50","$6.60"
"Caldwell UNC Health Care","HC VITAMIN D 125","82652","$156.00","$32.73","$124.80","$96.72","$39.27","$59.12","$43.98","$93.60","$34.09","$110.76","$124.80","$40.04","$94.54","$67.08","$32.73","$84.24","$38.69","$39.27"
"Caldwell UNC Health Care","HC ESTRADIOL","82670","$224.00","$23.75","$179.20","$138.88","$28.50","$84.90","$63.15","$134.40","$24.74","$159.04","$179.20","$29.06","$135.74","$96.32","$23.75","$120.96","$28.08","$28.50"
"Caldwell UNC Health Care","HC ETHYLINE GLYCOL","82693","$37.00","$10.43","$29.60","$22.94","$15.20","$14.02","$10.43","$22.20","$13.19","$26.27","$29.60","$15.50","$22.42","$15.91","$12.67","$19.98","$14.97","$15.20"
"Caldwell UNC Health Care","HC FAT,STOOL","82705","$60.00","$4.34","$48.00","$37.20","$5.20","$22.74","$16.91","$36.00","$4.50","$42.60","$48.00","$5.30","$36.36","$25.80","$4.34","$32.40","$5.13","$5.20"
"Caldwell UNC Health Care","HC FERRITIN","82728","$30.00","$8.46","$24.00","$18.60","$13.90","$11.37","$8.46","$18.00","$12.07","$21.30","$24.00","$14.18","$18.18","$12.90","$11.59","$16.20","$13.70","$13.90"
"Caldwell UNC Health Care","HC FOLATE","82746","$32.00","$9.02","$25.60","$19.84","$14.99","$12.13","$9.02","$19.20","$13.02","$22.72","$25.60","$15.29","$19.39","$13.76","$12.50","$17.28","$14.77","$14.99"
"Caldwell UNC Health Care","HC IMMUNOGLOBULIN A","82784","$156.00","$7.91","$124.80","$96.72","$9.49","$59.12","$43.98","$93.60","$8.24","$110.76","$124.80","$9.67","$94.54","$67.08","$7.91","$84.24","$9.35","$9.49"
"Caldwell UNC Health Care","HC IMMUNOGLOBULIN M","82784","$156.00","$7.91","$124.80","$96.72","$9.49","$59.12","$43.98","$93.60","$8.24","$110.76","$124.80","$9.67","$94.54","$67.08","$7.91","$84.24","$9.35","$9.49"
"Caldwell UNC Health Care","HC VENOUS PH","82800","$15.00","$4.23","$12.00","$9.30","$11.22","$5.69","$4.23","$9.00","$7.49","$10.65","$12.00","$11.44","$9.09","$6.45","$9.35","$8.10","$11.06","$11.22"
"Caldwell UNC Health Care","HC BLOOD GASES","82803","$32.00","$9.02","$32.00","$19.84","$32.00","$12.13","$9.02","$19.20","$25.12","$22.72","$25.60","$32.00","$19.39","$13.76","$22.40","$17.28","$32.00","$32.00"
"Caldwell UNC Health Care","HC GLUCOSE, BODY FLUID","82945","$9.00","$2.54","$7.20","$5.58","$4.01","$3.41","$2.54","$5.40","$3.48","$6.39","$7.20","$4.09","$5.45","$3.87","$3.34","$4.86","$3.95","$4.01"
"Caldwell UNC Health Care","HC CSF GLUCOSE","82945","$9.00","$2.54","$7.20","$5.58","$4.01","$3.41","$2.54","$5.40","$3.48","$6.39","$7.20","$4.09","$5.45","$3.87","$3.34","$4.86","$3.95","$4.01"
"Caldwell UNC Health Care","HC GLUCOSE,URINE","82945","$9.00","$2.54","$7.20","$5.58","$4.01","$3.41","$2.54","$5.40","$3.48","$6.39","$7.20","$4.09","$5.45","$3.87","$3.34","$4.86","$3.95","$4.01"
"Caldwell UNC Health Care","HC GLUCOSE","82947","$57.00","$3.34","$45.60","$35.34","$4.01","$21.60","$16.07","$34.20","$3.48","$40.47","$45.60","$4.09","$34.54","$24.51","$3.34","$30.78","$3.95","$4.01"
"Caldwell UNC Health Care","HC GTT, 3 SPECIMENS","82951","$165.00","$10.94","$132.00","$102.30","$13.13","$62.54","$46.51","$99.00","$11.39","$117.15","$132.00","$13.38","$99.99","$70.95","$10.94","$89.10","$12.93","$13.13"
"Caldwell UNC Health Care","HC GLUCOSE(ADDIT'L SPECIMEN GTT)","82952","$210.00","$3.33","$168.00","$130.20","$4.00","$79.59","$59.20","$126.00","$3.47","$149.10","$168.00","$4.08","$127.26","$90.30","$3.33","$113.40","$3.94","$4.00"
"Caldwell UNC Health Care","HC TOLERANCE TEST EA ADDTL >3 SP","82952","$210.00","$3.33","$168.00","$130.20","$4.00","$79.59","$59.20","$126.00","$3.47","$149.10","$168.00","$4.08","$127.26","$90.30","$3.33","$113.40","$3.94","$4.00"
"Caldwell UNC Health Care","HC G-6 PD (QUANTITATIVE)","82955","$111.00","$8.25","$91.20","$70.68","$9.89","$43.21","$32.14","$66.60","$8.59","$80.94","$91.20","$10.09","$69.08","$49.02","$8.25","$61.56","$9.75","$9.89"
"Caldwell UNC Health Care","HC FSH","83001","$198.00","$15.79","$158.40","$122.76","$18.95","$75.04","$55.82","$118.80","$16.45","$140.58","$158.40","$19.32","$119.99","$85.14","$15.79","$106.92","$18.67","$18.95"
"Caldwell UNC Health Care","HC LH","83002","$188.00","$15.74","$150.40","$116.56","$18.89","$71.25","$53.00","$112.80","$16.39","$133.48","$150.40","$19.26","$113.93","$80.84","$15.74","$101.52","$18.61","$18.89"
"Caldwell UNC Health Care","HC HAPTOGLOBIN","83010","$40.00","$10.69","$32.00","$24.80","$12.83","$15.16","$11.28","$24.00","$11.13","$28.40","$32.00","$13.08","$24.24","$17.20","$10.69","$21.60","$12.64","$12.83"
"Caldwell UNC Health Care","HC HEMOGLOBIN ELECTROPHORESIS","83020","$60.00","$10.94","$48.00","$37.20","$13.13","$22.74","$16.91","$36.00","$11.39","$42.60","$48.00","$13.38","$36.36","$25.80","$10.94","$32.40","$12.93","$13.13"
"Caldwell UNC Health Care","HC HEMGLBN CHRMATOGPHY (A2,S,C,F)","83021","$29.00","$8.18","$23.20","$17.98","$18.42","$10.99","$8.18","$17.40","$15.99","$20.59","$23.20","$18.78","$17.57","$12.47","$15.35","$15.66","$18.15","$18.42"
"Caldwell UNC Health Care","HC HB/THAL PROFILE","83021","$50.00","$14.10","$40.00","$31.00","$18.42","$18.95","$14.10","$30.00","$15.99","$35.50","$40.00","$18.78","$30.30","$21.50","$15.35","$27.00","$18.15","$18.42"
"Caldwell UNC Health Care","HC FETAL HEMOGLOBIN","83030","$39.00","$7.32","$31.20","$24.18","$10.95","$14.78","$10.99","$23.40","$7.32","$27.69","$31.20","$11.17","$23.63","$16.77","$9.13","$21.06","$10.79","$10.95"
"Caldwell UNC Health Care","HC HGB A1C","83036","$54.00","$8.25","$43.20","$33.48","$9.90","$20.47","$15.22","$32.40","$8.59","$38.34","$43.20","$10.10","$32.72","$23.22","$8.25","$29.16","$9.76","$9.90"
"Caldwell UNC Health Care","HC METHEMOGLOBIN SAT","83050","$20.00","$5.64","$16.00","$12.40","$8.36","$7.58","$5.64","$12.00","$6.49","$14.20","$16.00","$8.53","$12.12","$8.60","$6.97","$10.80","$8.24","$8.36"
"Caldwell UNC Health Care","HC HOMOCYSTEINE","83090","$135.00","$14.94","$108.00","$83.70","$18.28","$51.17","$38.06","$81.00","$14.94","$95.85","$108.00","$18.64","$81.81","$58.05","$15.23","$72.90","$18.01","$18.28"
"Caldwell UNC Health Care","HC ACTIN (SMOOTH MUSCLE AB (ASMA)","83516","$135.00","$9.80","$108.00","$83.70","$11.76","$51.17","$38.06","$81.00","$10.21","$95.85","$108.00","$11.99","$81.81","$58.05","$9.80","$72.90","$11.59","$11.76"
"Caldwell UNC Health Care","HC ANTI MITOCHONDRIAL AB","86376","$112.00","$12.37","$89.60","$69.44","$14.84","$42.45","$31.57","$67.20","$12.88","$79.52","$89.60","$15.13","$67.87","$48.16","$12.37","$60.48","$14.62","$14.84"
"Caldwell UNC Health Care","HC ANCA MPO ELISA","83516","$112.00","$9.80","$89.60","$69.44","$11.76","$42.45","$31.57","$67.20","$10.21","$79.52","$89.60","$11.99","$67.87","$48.16","$9.80","$60.48","$11.59","$11.76"
"Caldwell UNC Health Care","HC ANCA PR3 ELISA","83516","$112.00","$9.80","$89.60","$69.44","$11.76","$42.45","$31.57","$67.20","$10.21","$79.52","$89.60","$11.99","$67.87","$48.16","$9.80","$60.48","$11.59","$11.76"
"Caldwell UNC Health Care","HC GLOMERULAR BASEMENT MEMBRANE","83516","$53.00","$9.80","$43.20","$33.48","$11.76","$20.47","$15.22","$31.80","$10.21","$38.34","$43.20","$11.99","$32.72","$23.22","$9.80","$29.16","$11.59","$11.76"
"Caldwell UNC Health Care","HC INSULIN","83525","$180.00","$9.72","$144.00","$111.60","$11.66","$68.22","$50.74","$108.00","$10.12","$127.80","$144.00","$11.89","$109.08","$77.40","$9.72","$97.20","$11.49","$11.66"
"Caldwell UNC Health Care","HC IRON","83540","$112.00","$5.50","$89.60","$69.44","$6.60","$42.45","$31.57","$67.20","$5.73","$79.52","$89.60","$6.73","$67.87","$48.16","$5.50","$60.48","$6.50","$6.60"
"Caldwell UNC Health Care","HC LACTIC ACID","83605","$60.00","$9.46","$48.00","$37.20","$11.80","$22.74","$16.91","$36.00","$9.46","$42.60","$48.00","$12.03","$36.36","$25.80","$9.83","$32.40","$11.63","$11.80"
"Caldwell UNC Health Care","HC LDH","83615","$23.00","$5.13","$18.40","$14.26","$6.16","$8.72","$6.48","$13.80","$5.34","$16.33","$18.40","$6.28","$13.94","$9.89","$5.13","$12.42","$6.07","$6.16"
"Caldwell UNC Health Care","HC LD SERUM","83615","$23.00","$5.13","$18.40","$14.26","$6.16","$8.72","$6.48","$13.80","$5.34","$16.33","$18.40","$6.28","$13.94","$9.89","$5.13","$12.42","$6.07","$6.16"
"Caldwell UNC Health Care","HC LACTOFERRIN","83630","$62.00","$16.75","$49.60","$38.44","$20.09","$23.50","$17.48","$37.20","$17.38","$44.02","$49.60","$20.49","$37.57","$26.66","$16.75","$33.48","$19.80","$20.09"
"Caldwell UNC Health Care","HC LIPASE","83690","$207.00","$5.86","$165.60","$128.34","$7.03","$78.45","$58.35","$124.20","$6.10","$146.97","$165.60","$7.17","$125.44","$89.01","$5.86","$111.78","$6.92","$7.03"
"Caldwell UNC Health Care","HC HDL CHOLESTEROL","83718","$26.00","$6.96","$20.80","$16.12","$8.35","$9.85","$7.33","$15.60","$7.25","$18.46","$20.80","$8.52","$15.76","$11.18","$6.96","$14.04","$8.23","$8.35"
"Caldwell UNC Health Care","HC LDL DIRECT","83721","$35.00","$8.45","$28.00","$21.70","$10.71","$13.27","$9.87","$21.00","$8.45","$24.85","$28.00","$10.92","$21.21","$15.05","$8.93","$18.90","$10.55","$10.71"
"Caldwell UNC Health Care","HC MAGNESIUM","83735","$14.00","$3.95","$11.20","$8.68","$6.83","$5.31","$3.95","$8.40","$5.93","$9.94","$11.20","$6.97","$8.48","$6.02","$5.70","$7.56","$6.73","$6.83"
"Caldwell UNC Health Care","HC MAGNESIUM 24 HR URINE","83735","$14.00","$3.95","$11.20","$8.68","$6.83","$5.31","$3.95","$8.40","$5.93","$9.94","$11.20","$6.97","$8.48","$6.02","$5.70","$7.56","$6.73","$6.83"
"Caldwell UNC Health Care","HC MAGNESIUM,URINE","83735","$14.00","$3.95","$11.20","$8.68","$6.83","$5.31","$3.95","$8.40","$5.93","$9.94","$11.20","$6.97","$8.48","$6.02","$5.70","$7.56","$6.73","$6.83"
"Caldwell UNC Health Care","HC PROBNP","83880","$83.00","$23.40","$66.40","$51.46","$40.05","$31.46","$23.40","$49.80","$30.06","$58.93","$66.40","$40.83","$50.30","$35.69","$33.37","$44.82","$39.46","$40.05"
"Caldwell UNC Health Care","HC NICOTINE URINE","80323","$85.00","$22.55","$80.00","$49.60","$80.00","$30.32","$22.55","$51.00","$51.96","$56.80","$64.00","$80.00","$48.48","$34.40","$56.00","$43.20","$80.00","$80.00"
"Caldwell UNC Health Care","HC QUAL URINE ORGANIC ACIDS","83919","$90.00","$13.98","$72.00","$55.80","$16.78","$34.11","$25.37","$54.00","$14.57","$63.90","$72.00","$17.11","$54.54","$38.70","$13.98","$48.60","$16.53","$16.78"
"Caldwell UNC Health Care","HC OSMOLALITY SERUM","83930","$14.00","$3.95","$11.20","$8.68","$6.74","$5.31","$3.95","$8.40","$5.86","$9.94","$11.20","$6.87","$8.48","$6.02","$5.62","$7.56","$6.64","$6.74"
"Caldwell UNC Health Care","HC OSMOLALITY,URINE","83935","$12.00","$3.38","$9.60","$7.44","$6.96","$4.55","$3.38","$7.20","$6.04","$8.52","$9.60","$7.09","$7.27","$5.16","$5.80","$6.48","$6.85","$6.96"
"Caldwell UNC Health Care","HC PARATHYROID HORMONE, INTRAOPERAT","83970","$311.00","$35.09","$248.80","$192.82","$42.11","$117.87","$87.67","$186.60","$36.55","$220.81","$248.80","$42.93","$188.47","$133.73","$35.09","$167.94","$41.49","$42.11"
"Caldwell UNC Health Care","HC PTH","83970","$311.00","$35.09","$248.80","$192.82","$42.11","$117.87","$87.67","$186.60","$36.55","$220.81","$248.80","$42.93","$188.47","$133.73","$35.09","$167.94","$41.49","$42.11"
"Caldwell UNC Health Care","HC PH FLUID","83986","$6.00","$1.69","$4.80","$3.72","$3.65","$2.27","$1.69","$3.60","$3.17","$4.26","$4.80","$3.72","$3.64","$2.58","$3.04","$3.24","$3.60","$3.65"
"Caldwell UNC Health Care","HC ALKALINE PHOSPHATASE","84075","$97.00","$4.40","$77.60","$60.14","$5.28","$36.76","$27.34","$58.20","$4.58","$68.87","$77.60","$5.39","$58.78","$41.71","$4.40","$52.38","$5.21","$5.28"
"Caldwell UNC Health Care","HC PHOSPHOROUS SERUM","84100","$8.00","$2.26","$6.40","$4.96","$4.83","$3.03","$2.26","$4.80","$4.20","$5.68","$6.40","$4.93","$4.85","$3.44","$4.03","$4.32","$4.76","$4.83"
"Caldwell UNC Health Care","HC PHOSPHORUS-24 HR URINE","84105","$9.00","$2.54","$7.20","$5.58","$5.90","$3.41","$2.54","$5.40","$4.58","$6.39","$7.20","$6.01","$5.45","$3.87","$4.91","$4.86","$5.81","$5.90"
"Caldwell UNC Health Care","HC PHOSPHORUS,URINE","84105","$9.00","$2.54","$7.20","$5.58","$5.90","$3.41","$2.54","$5.40","$4.58","$6.39","$7.20","$6.01","$5.45","$3.87","$4.91","$4.86","$5.81","$5.90"
"Caldwell UNC Health Care","HC POTASSIUM","84132","$29.00","$4.05","$23.20","$17.98","$4.86","$10.99","$8.18","$17.40","$4.07","$20.59","$23.20","$4.95","$17.57","$12.47","$4.05","$15.66","$4.78","$4.86"
"Caldwell UNC Health Care","HC POTASSIUM URINE","84133","$23.00","$3.81","$18.40","$14.26","$4.82","$8.72","$6.48","$13.80","$3.81","$16.33","$18.40","$4.92","$13.94","$9.89","$4.02","$12.42","$4.75","$4.82"
"Caldwell UNC Health Care","HC POTASSIUM, URINE","84133","$23.00","$3.81","$18.40","$14.26","$4.82","$8.72","$6.48","$13.80","$3.81","$16.33","$18.40","$4.92","$13.94","$9.89","$4.02","$12.42","$4.75","$4.82"
"Caldwell UNC Health Care","HC POTASSIUM,OTHER FLUID","84133","$23.00","$3.81","$18.40","$14.26","$4.82","$8.72","$6.48","$13.80","$3.81","$16.33","$18.40","$4.92","$13.94","$9.89","$4.02","$12.42","$4.75","$4.82"
"Caldwell UNC Health Care","HC PREALBUMIN","84134","$118.00","$12.40","$94.40","$73.16","$14.88","$44.72","$33.26","$70.80","$12.92","$83.78","$94.40","$15.17","$71.51","$50.74","$12.40","$63.72","$14.66","$14.88"
"Caldwell UNC Health Care","HC PROGESTERONE","84144","$203.00","$17.73","$162.40","$125.86","$21.28","$76.94","$57.23","$121.80","$18.47","$144.13","$162.40","$21.69","$123.02","$87.29","$17.73","$109.62","$20.96","$21.28"
"Caldwell UNC Health Care","HC PROLACTIN","84146","$294.00","$16.47","$235.20","$182.28","$19.77","$111.43","$82.88","$176.40","$17.16","$208.74","$235.20","$20.16","$178.16","$126.42","$16.47","$158.76","$19.48","$19.77"
"Caldwell UNC Health Care","HC PSA SCREENING","84153","$54.00","$15.22","$43.20","$33.48","$19.70","$20.47","$15.22","$32.40","$16.29","$38.34","$43.20","$20.08","$32.72","$23.22","$15.63","$29.16","$19.41","$19.70"
"Caldwell UNC Health Care","HC PSA DIAGNOSTIC","84153","$54.00","$15.22","$43.20","$33.48","$18.76","$20.47","$15.22","$32.40","$16.29","$38.34","$43.20","$19.13","$32.72","$23.22","$15.63","$29.16","$18.48","$18.76"
"Caldwell UNC Health Care","HC TOTAL PROTEIN","84155","$9.00","$2.54","$7.20","$5.58","$3.74","$3.41","$2.54","$5.40","$3.25","$6.39","$7.20","$3.82","$5.45","$3.87","$3.12","$4.86","$3.69","$3.74"
"Caldwell UNC Health Care","HC TOTAL PROTEIN URINE","84156","$135.00","$3.12","$108.00","$83.70","$3.74","$51.17","$38.06","$81.00","$3.25","$95.85","$108.00","$3.82","$81.81","$58.05","$3.12","$72.90","$3.69","$3.74"
"Caldwell UNC Health Care","HC TOTAL PROTEIN-24 HR URINE","84156","$135.00","$3.12","$108.00","$83.70","$3.74","$51.17","$38.06","$81.00","$3.25","$95.85","$108.00","$3.82","$81.81","$58.05","$3.12","$72.90","$3.69","$3.74"
"Caldwell UNC Health Care","HC TOTAL PROTEIN,OTHER FLUID","84157","$87.00","$3.25","$69.60","$53.94","$4.08","$32.97","$24.53","$52.20","$3.25","$61.77","$69.60","$4.16","$52.72","$37.41","$3.40","$46.98","$4.02","$4.08"
"Caldwell UNC Health Care","HC SERUM PROTEIN ELECTROPHORESIS","84165","$44.00","$9.13","$35.20","$27.28","$10.95","$16.68","$12.40","$26.40","$9.51","$31.24","$35.20","$11.17","$26.66","$18.92","$9.13","$23.76","$10.79","$10.95"
"Caldwell UNC Health Care","HC CSF PROTEIN ELECTROPHORESIS","84166","$74.00","$15.16","$59.20","$45.88","$18.19","$28.05","$20.86","$44.40","$15.79","$52.54","$59.20","$18.54","$44.84","$31.82","$15.16","$39.96","$17.92","$18.19"
"Caldwell UNC Health Care","HC PROTEIN ELECTROPHORESIS URINE","84166","$74.00","$15.16","$59.20","$45.88","$18.19","$28.05","$20.86","$44.40","$15.79","$52.54","$59.20","$18.54","$44.84","$31.82","$15.16","$39.96","$17.92","$18.19"
"Caldwell UNC Health Care","HC SEROTONIN","84260","$59.00","$15.79","$44.80","$34.72","$31.60","$21.22","$15.79","$35.40","$27.43","$39.76","$44.80","$32.22","$33.94","$24.08","$26.33","$30.24","$31.13","$31.60"
"Caldwell UNC Health Care","HC SEX HORMONE BINDING GLOBU","84270","$36.00","$10.99","$31.20","$24.18","$22.16","$14.78","$10.99","$21.60","$19.25","$27.69","$31.20","$22.60","$23.63","$16.77","$18.47","$21.06","$21.84","$22.16"
"Caldwell UNC Health Care","HC SODIUM","84295","$11.00","$3.10","$8.80","$6.82","$4.91","$4.17","$3.10","$6.60","$4.26","$7.81","$8.80","$5.00","$6.67","$4.73","$4.09","$5.94","$4.83","$4.91"
"Caldwell UNC Health Care","HC SODIUM-24 HR URINE","84300","$30.00","$4.30","$24.00","$18.60","$5.16","$11.37","$8.46","$18.00","$4.31","$21.30","$24.00","$5.26","$18.18","$12.90","$4.30","$16.20","$5.09","$5.16"
"Caldwell UNC Health Care","HC CHOLESTEROL FLD","84311","$16.00","$4.51","$12.80","$9.92","$8.26","$6.06","$4.51","$9.60","$6.19","$11.36","$12.80","$8.42","$9.70","$6.88","$6.89","$8.64","$8.14","$8.26"
"Caldwell UNC Health Care","HC OXYHEMOGLOBIN","84311","$16.00","$4.51","$12.80","$9.92","$8.26","$6.06","$4.51","$9.60","$6.19","$11.36","$12.80","$8.42","$9.70","$6.88","$6.89","$8.64","$8.14","$8.26"
"Caldwell UNC Health Care","HC TESTOSTERONE TOTAL","84403","$237.00","$21.94","$189.60","$146.94","$26.33","$89.82","$66.81","$142.20","$22.86","$168.27","$189.60","$26.84","$143.62","$101.91","$21.94","$127.98","$25.94","$26.33"
"Caldwell UNC Health Care","HC THYROXINE","84436","$200.00","$5.84","$160.00","$124.00","$7.01","$75.80","$56.38","$120.00","$6.08","$142.00","$160.00","$7.14","$121.20","$86.00","$5.84","$108.00","$6.90","$7.01"
"Caldwell UNC Health Care","HC T4 RIA TOTAL","84436","$200.00","$5.84","$160.00","$124.00","$7.01","$75.80","$56.38","$120.00","$6.08","$142.00","$160.00","$7.14","$121.20","$86.00","$5.84","$108.00","$6.90","$7.01"
"Caldwell UNC Health Care","HC FREE T4","84439","$127.00","$7.67","$101.60","$78.74","$9.20","$48.13","$35.80","$76.20","$7.98","$90.17","$101.60","$9.38","$76.96","$54.61","$7.67","$68.58","$9.07","$9.20"
"Caldwell UNC Health Care","HC TSH","84443","$122.00","$14.28","$97.60","$75.64","$17.14","$46.24","$34.39","$73.20","$14.88","$86.62","$97.60","$17.47","$73.93","$52.46","$14.28","$65.88","$16.88","$17.14"
"Caldwell UNC Health Care","HC AST","84450","$27.00","$4.40","$21.60","$16.74","$5.28","$10.23","$7.61","$16.20","$4.58","$19.17","$21.60","$5.39","$16.36","$11.61","$4.40","$14.58","$5.21","$5.28"
"Caldwell UNC Health Care","HC TRANSFERRIN","84466","$89.00","$10.85","$71.20","$55.18","$13.02","$33.73","$25.09","$53.40","$11.30","$63.19","$71.20","$13.27","$53.93","$38.27","$10.85","$48.06","$12.82","$13.02"
"Caldwell UNC Health Care","HC TRIGLYCERIDES","84478","$69.00","$4.88","$55.20","$42.78","$5.85","$26.15","$19.45","$41.40","$5.09","$48.99","$55.20","$5.97","$41.81","$29.67","$4.88","$37.26","$5.77","$5.85"
"Caldwell UNC Health Care","HC T3, TOTAL","84480","$167.00","$12.05","$133.60","$103.54","$14.46","$63.29","$47.08","$100.20","$12.55","$118.57","$133.60","$14.75","$101.20","$71.81","$12.05","$90.18","$14.25","$14.46"
"Caldwell UNC Health Care","HC FREE T3","84481","$168.00","$14.40","$134.40","$104.16","$17.28","$63.67","$47.36","$100.80","$15.00","$119.28","$134.40","$17.62","$101.81","$72.24","$14.40","$90.72","$17.02","$17.28"
"Caldwell UNC Health Care","HC TROPONIN","84484","$32.00","$8.71","$25.60","$19.84","$12.72","$12.13","$9.02","$19.20","$8.71","$22.72","$25.60","$12.97","$19.39","$13.76","$10.60","$17.28","$12.53","$12.72"
"Caldwell UNC Health Care","HC BUN","84520","$82.00","$3.36","$65.60","$50.84","$4.03","$31.08","$23.12","$49.20","$3.50","$58.22","$65.60","$4.11","$49.69","$35.26","$3.36","$44.28","$3.97","$4.03"
"Caldwell UNC Health Care","HC URIC NITROGEN-24HR URINE","84540","$11.00","$3.10","$8.80","$6.82","$5.67","$4.17","$3.10","$6.60","$4.21","$7.81","$8.80","$5.78","$6.67","$4.73","$4.73","$5.94","$5.59","$5.67"
"Caldwell UNC Health Care","HC UREA NITROGEN,URINE","84540","$11.00","$3.10","$8.80","$6.82","$5.67","$4.17","$3.10","$6.60","$4.21","$7.81","$8.80","$5.78","$6.67","$4.73","$4.73","$5.94","$5.59","$5.67"
