Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,Aetna NC Preferred,BCBS,Cash Discount,Cigna,Cigna Connect Network,Cigna SureFit,First Health,Humana Medicare Advantage,Liberty Medicare Advantage,MedCost,TriCare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Nash General Hospital","HC FACTOR V LEIDEN","81241","$126.00","$26.46","$113.40","$73.08","$26.46","$63.00","$48.37","$75.60","$54.11","$37.93","$38.68","$113.40","$0.00","$0.00","$99.54","$69.70","$75.03","$0.00","$0.00"
"Nash General Hospital","HC FLT3 ITD GENE ANALYSIS","81245","$1,500.00","$107.69","$1,350.00","$870.00","$315.00","$750.00","$575.85","$900.00","$107.69","$451.50","$460.50","$1,350.00","$0.00","$0.00","$1,185.00","$157.23","$149.33","$0.00","$0.00"
"Nash General Hospital","HC HFE GENE ANALYSIS","81256","$596.00","$57.88","$536.40","$345.68","$125.16","$298.00","$228.80","$357.60","$57.88","$179.40","$182.97","$536.40","$0.00","$0.00","$470.84","$62.09","$80.25","$0.00","$0.00"
"Nash General Hospital","HC UA WITHOUT MICROSCOPIC","81003","$83.00","$1.99","$74.70","$48.14","$2.30","$41.50","$31.86","$49.80","$1.99","$24.98","$25.48","$74.70","$2.25","$2.36","$65.57","$2.14","$2.86","$2.26","$2.30"
"Nash General Hospital","HC MSI ANALYSIS","81301","$485.00","$101.85","$436.50","$281.30","$101.85","$242.50","$186.19","$291.00","$256.39","$145.99","$148.90","$436.50","$0.00","$0.00","$383.15","$331.13","$355.54","$0.00","$0.00"
"Nash General Hospital","HC TRG GENE REARRANGEMENT","81342","$530.00","$111.30","$477.00","$307.40","$111.30","$265.00","$203.47","$318.00","$178.41","$159.53","$162.71","$477.00","$0.00","$0.00","$418.70","$191.43","$247.41","$0.00","$0.00"
"Nash General Hospital","HC HLA ABC LORES TYPING","81372","$1,880.00","$195.59","$1,692.00","$1,090.40","$394.80","$940.00","$721.73","$1,128.00","$195.59","$565.88","$577.16","$1,692.00","$0.00","$0.00","$1,485.20","$383.41","$271.22","$0.00","$0.00"
"Nash General Hospital","HC SNGL AGN LORES CLASS I TYPING","81374","$342.00","$64.42","$307.80","$198.36","$71.82","$171.00","$131.29","$205.20","$64.42","$102.94","$104.99","$307.80","$0.00","$0.00","$270.18","$70.61","$89.33","$0.00","$0.00"
"Nash General Hospital","HC CREATININE CLEAR URINE 24 HR","82575","$279.00","$8.37","$251.10","$161.82","$9.65","$139.50","$107.11","$167.40","$8.37","$83.98","$85.65","$251.10","$9.46","$9.93","$220.41","$8.99","$12.05","$9.51","$9.65"
"Nash General Hospital","HC ESTROGENS, TOTAL","82672","$355.00","$19.21","$319.50","$205.90","$0.00","$177.50","$136.28","$213.00","$19.21","$106.86","$108.99","$319.50","$0.00","$0.00","$280.45","$0.00","$27.65","$0.00","$0.00"
"Nash General Hospital","HC TOTAL IRON BINDING CAPACITY","83550","$67.00","$7.74","$60.30","$38.86","$8.91","$33.50","$25.72","$40.20","$7.74","$20.17","$20.57","$60.30","$8.74","$9.18","$52.93","$8.30","$11.14","$8.78","$8.91"
"Nash General Hospital","HC MYELIN BASIC PROTEIN, CSF","83873","$249.00","$15.24","$224.10","$144.42","$0.00","$124.50","$95.59","$149.40","$15.24","$74.95","$76.44","$224.10","$0.00","$0.00","$196.71","$0.00","$21.93","$0.00","$0.00"
"Nash General Hospital","HC T3 UPTAKE","84479","$53.00","$5.73","$47.70","$30.74","$6.60","$26.50","$20.35","$31.80","$5.73","$15.95","$16.27","$47.70","$6.47","$6.79","$41.87","$6.15","$8.25","$6.50","$6.60"
"Nash General Hospital","HC BETA HCG, QUALITATIVE","84703","$335.00","$6.66","$301.50","$194.30","$7.67","$167.50","$128.61","$201.00","$6.66","$100.84","$102.85","$301.50","$7.52","$0.00","$264.65","$7.14","$9.58","$7.56","$7.67"
"Nash General Hospital","HC HEMAPATH. CONSULT, PERIPH. SME","85060","$122.00","$16.52","$109.80","$70.76","$24.76","$61.00","$46.84","$73.20","$16.52","$36.72","$37.45","$109.80","$24.27","$0.00","$96.38","$23.06","$20.84","$24.39","$24.76"
"Nash General Hospital","HC ANTITHROMBIN III, ANTIGEN","85301","$515.00","$9.57","$463.50","$298.70","$11.03","$257.50","$197.71","$309.00","$9.57","$155.02","$158.11","$463.50","$10.81","$11.35","$406.85","$10.27","$13.78","$10.86","$11.03"
"Nash General Hospital","HC COLD AGGLUTININ TITER, QUAN","86157","$211.00","$7.14","$189.90","$122.38","$8.22","$105.50","$81.00","$126.60","$7.14","$63.51","$64.78","$189.90","$8.06","$8.46","$166.69","$7.66","$10.29","$8.10","$8.22"
"Nash General Hospital","HC ARC-RH PHENOTYPING","86906","$91.00","$6.86","$81.90","$52.78","$31.67","$45.50","$34.93","$54.60","$6.86","$27.39","$27.94","$81.90","$31.05","$32.60","$71.89","$29.50","$9.88","$31.77","$32.41"
"Nash General Hospital","HC KOH SKIN SCRAPING","87220","$58.00","$3.78","$52.20","$33.64","$4.36","$29.00","$22.27","$34.80","$3.78","$17.46","$17.81","$52.20","$4.27","$0.00","$45.82","$4.06","$5.45","$4.29","$4.36"
"Nash General Hospital","HC LEGIONELLA PNEUMOPHILA, DFA","87278","$60.00","$10.61","$54.00","$34.80","$0.00","$30.00","$23.03","$36.00","$10.61","$18.06","$18.42","$54.00","$0.00","$0.00","$47.40","$0.00","$15.29","$0.00","$0.00"
"Nash General Hospital","HC GIARDIA LAMBLIA, EIA","87328","$269.00","$10.61","$242.10","$156.02","$14.10","$134.50","$103.27","$161.40","$10.61","$80.97","$82.58","$242.10","$13.82","$14.51","$212.51","$13.13","$15.29","$13.89","$14.10"
"Nash General Hospital","HC E. COLI SHIGA TOXIN EIA","87427","$124.00","$10.61","$111.60","$71.92","$0.00","$62.00","$47.60","$74.40","$10.61","$37.32","$38.07","$111.60","$0.00","$0.00","$97.96","$0.00","$15.29","$0.00","$0.00"
"Nash General Hospital","HC BASIC METABOLIC PANEL","80048","$198.00","$7.49","$178.20","$114.84","$8.63","$99.00","$76.01","$118.80","$7.49","$59.60","$60.79","$178.20","$8.46","$0.00","$156.42","$8.04","$10.78","$8.50","$8.63"
"Nash General Hospital","HC ELECTROLYTES PANEL","80051","$213.00","$6.21","$191.70","$123.54","$7.15","$106.50","$81.77","$127.80","$6.21","$64.11","$65.39","$191.70","$7.01","$0.00","$168.27","$6.66","$8.95","$7.05","$7.15"
"Nash General Hospital","HC LIPID PANEL","80061","$340.00","$11.52","$306.00","$197.20","$13.66","$170.00","$130.53","$204.00","$11.52","$102.34","$104.38","$306.00","$13.39","$0.00","$268.60","$12.72","$17.07","$13.46","$13.66"
"Nash General Hospital","HC AMIKACIN, PEAK","80150","$73.00","$13.35","$65.70","$42.34","$15.38","$36.50","$28.02","$43.80","$13.35","$21.97","$22.41","$65.70","$15.08","$0.00","$57.67","$14.33","$19.22","$15.16","$15.38"
"Nash General Hospital","HC AMIKACIN, TROUGH","80150","$73.00","$13.35","$65.70","$42.34","$15.38","$36.50","$28.02","$43.80","$13.35","$21.97","$22.41","$65.70","$15.08","$0.00","$57.67","$14.33","$19.22","$15.16","$15.38"
"Nash General Hospital","HC AMIKACIN","80150","$72.00","$13.35","$64.80","$41.76","$15.38","$36.00","$27.64","$43.20","$13.35","$21.67","$22.10","$64.80","$15.08","$0.00","$56.88","$14.33","$19.22","$15.16","$15.38"
"Nash General Hospital","HC CARBEMAZEPINE","80156","$126.00","$12.90","$113.40","$73.08","$14.86","$63.00","$48.37","$75.60","$12.90","$37.93","$38.68","$113.40","$14.57","$0.00","$99.54","$13.84","$18.56","$14.64","$14.86"
"Nash General Hospital","HC DIGOXIN TOTAL","80162","$82.00","$11.76","$73.80","$47.56","$13.55","$41.00","$31.48","$49.20","$11.76","$24.68","$25.17","$73.80","$13.28","$0.00","$64.78","$12.62","$16.92","$13.35","$13.55"
"Nash General Hospital","HC VALPROIC ACID TOTAL","80164","$120.00","$12.00","$108.00","$69.60","$13.81","$60.00","$46.07","$72.00","$12.00","$36.12","$36.84","$108.00","$13.54","$0.00","$94.80","$12.86","$17.27","$13.61","$13.81"
"Nash General Hospital","HC GENTAMICIN TROUGH","80170","$94.00","$14.51","$84.60","$54.52","$16.71","$47.00","$36.09","$56.40","$14.51","$28.29","$28.86","$84.60","$16.38","$17.20","$74.26","$15.56","$20.89","$16.46","$16.71"
"Nash General Hospital","HC GENTAMICIN PEAK","80170","$94.00","$14.51","$84.60","$54.52","$16.71","$47.00","$36.09","$56.40","$14.51","$28.29","$28.86","$84.60","$16.38","$17.20","$74.26","$15.56","$20.89","$16.46","$16.71"
"Nash General Hospital","HC GENTAMICIN, RANDOM LEVEL","80170","$94.00","$14.51","$84.60","$54.52","$16.71","$47.00","$36.09","$56.40","$14.51","$28.29","$28.86","$84.60","$16.38","$17.20","$74.26","$15.56","$20.89","$16.46","$16.71"
"Nash General Hospital","HC LITHIUM","80178","$90.00","$5.86","$81.00","$52.20","$6.74","$45.00","$34.55","$54.00","$5.86","$27.09","$27.63","$81.00","$6.61","$0.00","$71.10","$6.28","$8.42","$6.64","$6.74"
"Nash General Hospital","HC DILANTIN (PHENYTOIN)","80185","$78.00","$11.74","$70.20","$45.24","$13.52","$39.00","$29.94","$46.80","$11.74","$23.48","$23.95","$70.20","$13.25","$0.00","$61.62","$12.59","$16.89","$13.32","$13.52"
"Nash General Hospital","HC FREE DILANTIN (PHENYTOIN)","80186","$82.00","$12.19","$73.80","$47.56","$14.04","$41.00","$31.48","$49.20","$12.19","$24.68","$25.17","$73.80","$13.76","$14.45","$64.78","$13.07","$17.55","$13.83","$14.04"
"Nash General Hospital","HC SIROLUMUS (RAPMUNE)","80195","$371.00","$12.16","$333.90","$215.18","$14.00","$185.50","$142.43","$222.60","$12.16","$111.67","$113.90","$333.90","$13.73","$0.00","$293.09","$13.04","$17.51","$13.80","$14.00"
"Nash General Hospital","HC SALICYLATE","80329","$334.00","$24.79","$300.60","$193.72","$116.72","$167.00","$128.22","$200.40","$169.34","$100.53","$102.54","$300.60","$114.43","$0.00","$263.86","$108.71","$24.79","$115.00","$116.72"
"Nash General Hospital","HC TACROLIMUS","80197","$82.00","$12.16","$73.80","$47.56","$14.00","$41.00","$31.48","$49.20","$12.16","$24.68","$25.17","$73.80","$13.73","$0.00","$64.78","$13.04","$17.51","$13.80","$14.00"
"Nash General Hospital","HC THEOPHYLLINE","80198","$126.00","$12.53","$113.40","$73.08","$14.42","$63.00","$48.37","$75.60","$12.53","$37.93","$38.68","$113.40","$14.14","$14.85","$99.54","$13.43","$18.04","$14.21","$14.42"
"Nash General Hospital","HC TOBRAMYCIN, PEAK","80200","$151.00","$14.27","$135.90","$87.58","$16.45","$75.50","$57.97","$90.60","$14.27","$45.45","$46.36","$135.90","$16.13","$16.94","$119.29","$15.32","$20.55","$16.21","$16.45"
"Nash General Hospital","HC TOBRAMCYIN","80200","$151.00","$14.27","$135.90","$87.58","$16.45","$75.50","$57.97","$90.60","$14.27","$45.45","$46.36","$135.90","$16.13","$16.94","$119.29","$15.32","$20.55","$16.21","$16.45"
"Nash General Hospital","HC TOBRAMYCIN, RANDOM","80200","$93.00","$14.27","$83.70","$53.94","$16.45","$46.50","$35.70","$55.80","$14.27","$27.99","$28.55","$83.70","$16.13","$16.94","$73.47","$15.32","$20.55","$16.21","$16.45"
"Nash General Hospital","HC VANCOMYCIN, PEAK","80202","$125.00","$12.00","$112.50","$72.50","$13.81","$62.50","$47.99","$75.00","$12.00","$37.63","$38.38","$112.50","$13.54","$0.00","$98.75","$12.86","$17.27","$13.61","$13.81"
"Nash General Hospital","HC VANCOMYCIN TROUGH","80202","$125.00","$12.00","$112.50","$72.50","$13.81","$62.50","$47.99","$75.00","$12.00","$37.63","$38.38","$112.50","$13.54","$0.00","$98.75","$12.86","$17.27","$13.61","$13.81"
"Nash General Hospital","HC VANCOMYCIN, RANDOM","80202","$125.00","$12.00","$112.50","$72.50","$13.81","$62.50","$47.99","$75.00","$12.00","$37.63","$38.38","$112.50","$13.54","$0.00","$98.75","$12.86","$17.27","$13.61","$13.81"
"Nash General Hospital","HC METHOTREXATE","80299","$166.00","$12.13","$149.40","$96.28","$19.01","$83.00","$63.73","$99.60","$12.13","$49.97","$50.96","$149.40","$18.64","$19.57","$131.14","$17.71","$17.46","$18.73","$19.01"
"Nash General Hospital","HC CORTISOL STIMULATION","80400","$115.00","$28.57","$103.50","$66.70","$33.27","$57.50","$44.15","$69.00","$28.57","$34.62","$35.31","$103.50","$32.62","$0.00","$90.85","$30.99","$41.58","$32.78","$33.27"
"Nash General Hospital","HC ACETAMINOPHEN PRESUMPTIVE","80307","$485.00","$59.03","$436.50","$281.30","$63.38","$242.50","$186.19","$291.00","$245.90","$145.99","$148.90","$436.50","$62.14","$0.00","$383.15","$59.03","$71.83","$62.45","$63.38"
"Nash General Hospital","HC KETONES, SERUM","82009","$25.00","$4.00","$22.50","$14.50","$4.61","$12.50","$9.60","$15.00","$4.00","$7.53","$7.68","$22.50","$4.52","$4.75","$19.75","$4.29","$5.76","$4.54","$4.61"
"Nash General Hospital","HC ALBUMIN","82040","$93.00","$4.38","$83.70","$53.94","$5.05","$46.50","$35.70","$55.80","$4.38","$27.99","$28.55","$83.70","$4.95","$0.00","$73.47","$4.70","$6.31","$4.97","$5.05"
"Nash General Hospital","HC ALBUMIN, OTHER FLUID","82042","$83.00","$4.58","$74.70","$48.14","$7.94","$41.50","$31.86","$49.80","$4.58","$24.98","$25.48","$74.70","$7.78","$0.00","$65.57","$7.39","$6.60","$7.82","$7.94"
"Nash General Hospital","HC URINARY MICRO ALBUMIN,24HR COL","82043","$278.00","$5.12","$250.20","$161.24","$5.90","$139.00","$106.72","$166.80","$5.12","$83.68","$85.35","$250.20","$5.78","$0.00","$219.62","$5.49","$7.37","$5.81","$5.90"
"Nash General Hospital","HC URINARY MICRO ALBUMIN,RANDOM","82043","$278.00","$5.12","$250.20","$161.24","$5.90","$139.00","$106.72","$166.80","$5.12","$83.68","$85.35","$250.20","$5.78","$0.00","$219.62","$5.49","$7.37","$5.81","$5.90"
"Nash General Hospital","HC ALCOHOL ETHYL","80320","$139.00","$21.17","$125.10","$80.62","$116.72","$69.50","$53.36","$83.40","$70.47","$41.84","$42.67","$125.10","$114.43","$0.00","$109.81","$0.00","$21.17","$115.00","$116.72"
"Nash General Hospital","HC AMMONIA","82140","$76.00","$12.90","$68.40","$44.08","$14.86","$38.00","$29.18","$45.60","$12.90","$22.88","$23.33","$68.40","$14.57","$0.00","$60.04","$13.84","$18.58","$14.64","$14.86"
"Nash General Hospital","HC AMYLASE","82150","$335.00","$5.74","$301.50","$194.30","$6.61","$167.50","$128.61","$201.00","$5.74","$100.84","$102.85","$301.50","$6.48","$0.00","$264.65","$6.16","$8.26","$6.51","$6.61"
"Nash General Hospital","HC AMYLASE, BODY FLUID","82150","$335.00","$5.74","$301.50","$194.30","$6.61","$167.50","$128.61","$201.00","$5.74","$100.84","$102.85","$301.50","$6.48","$0.00","$264.65","$6.16","$8.26","$6.51","$6.61"
"Nash General Hospital","HC AMYLASE,URINE","82150","$190.00","$5.74","$171.00","$110.20","$6.61","$95.00","$72.94","$114.00","$5.74","$57.19","$58.33","$171.00","$6.48","$0.00","$150.10","$6.16","$8.26","$6.51","$6.61"
"Nash General Hospital","HC ANGIOTENSIN CONVERT ENZYME, CSF","82164","$137.00","$12.93","$123.30","$79.46","$14.89","$68.50","$52.59","$82.20","$12.93","$41.24","$42.06","$123.30","$14.60","$0.00","$108.23","$13.87","$18.61","$14.67","$14.89"
"Nash General Hospital","HC BETA 2 MICROGLOBULIN","82232","$227.00","$14.33","$204.30","$131.66","$16.50","$113.50","$87.15","$136.20","$14.33","$68.33","$69.69","$204.30","$16.18","$0.00","$179.33","$15.37","$20.62","$16.26","$16.50"
"Nash General Hospital","HC BILIRUBIN TOTAL","82247","$84.00","$4.44","$81.90","$52.78","$5.12","$45.50","$34.93","$50.40","$4.44","$27.39","$27.94","$81.90","$5.02","$0.00","$71.89","$4.77","$6.39","$5.05","$5.12"
"Nash General Hospital","HC BILIRUBIN BODY FLUID","82247","$66.00","$4.44","$59.40","$38.28","$5.12","$33.00","$25.34","$39.60","$4.44","$19.87","$20.26","$59.40","$5.02","$0.00","$52.14","$4.77","$6.39","$5.05","$5.12"
"Nash General Hospital","HC BILIRUBIN DIRECT","82248","$83.00","$4.44","$74.70","$48.14","$5.12","$41.50","$31.86","$49.80","$4.44","$24.98","$25.48","$74.70","$5.02","$0.00","$65.57","$4.77","$6.39","$5.05","$5.12"
"Nash General Hospital","HC FECAL OCCULT BLOOD SINGLE DETERM","82270","$23.00","$2.88","$20.70","$13.34","$4.47","$11.50","$8.83","$13.80","$2.88","$6.92","$7.06","$20.70","$4.38","$4.60","$18.17","$4.16","$4.15","$4.40","$4.47"
"Nash General Hospital","HC GASTRIC OCCULT TESTING","82271","$30.00","$2.88","$27.00","$17.40","$5.43","$15.00","$11.52","$18.00","$2.88","$9.03","$9.21","$27.00","$5.32","$5.59","$23.70","$5.05","$4.15","$5.35","$5.43"
"Nash General Hospital","HC FECAL OCCULT BLOOD 1 TO 3 DETERM","82272","$16.00","$2.88","$14.40","$9.28","$4.31","$8.00","$6.14","$9.60","$2.88","$4.82","$4.91","$14.40","$4.23","$0.00","$12.64","$4.02","$4.15","$4.25","$4.31"
"Nash General Hospital","HC VITAMIN D 25 OH","82306","$396.00","$26.21","$356.40","$229.68","$30.19","$198.00","$152.02","$237.60","$26.21","$119.20","$121.57","$356.40","$29.60","$0.00","$312.84","$28.12","$37.75","$29.75","$30.19"
"Nash General Hospital","HC CALCIUM","82310","$150.00","$4.57","$135.00","$87.00","$5.26","$75.00","$57.59","$90.00","$4.57","$45.15","$46.05","$135.00","$5.16","$0.00","$118.50","$4.90","$6.57","$5.19","$5.26"
"Nash General Hospital","HC CALCIUM RANDOM URINE","82310","$33.00","$4.57","$29.70","$19.14","$5.26","$16.50","$12.67","$19.80","$4.57","$9.93","$10.13","$29.70","$5.16","$0.00","$26.07","$4.90","$6.57","$5.19","$5.26"
"Nash General Hospital","HC CALCIUM, URINE (24HR)","82340","$106.00","$5.34","$95.40","$61.48","$6.15","$53.00","$40.69","$63.60","$5.34","$31.91","$32.54","$95.40","$6.03","$6.33","$83.74","$5.73","$7.69","$6.06","$6.15"
"Nash General Hospital","HC CARBON DIOXIDE (CO 2)","82374","$20.00","$4.33","$18.00","$11.60","$4.98","$10.00","$7.68","$12.00","$4.33","$6.02","$6.14","$18.00","$4.88","$0.00","$15.80","$4.64","$6.24","$4.90","$4.98"
"Nash General Hospital","HC CARBOXYHEMOGLOBIN","82375","$368.00","$10.91","$331.20","$213.44","$12.57","$184.00","$141.28","$220.80","$10.91","$110.77","$112.98","$331.20","$12.32","$0.00","$290.72","$11.70","$15.71","$12.38","$12.57"
"Nash General Hospital","HC CARBON MONOXIDE SAT","82375","$368.00","$10.91","$331.20","$213.44","$12.57","$184.00","$141.28","$220.80","$10.91","$110.77","$112.98","$331.20","$12.32","$0.00","$290.72","$11.70","$15.71","$12.38","$12.57"
"Nash General Hospital","HC CEA","82378","$226.00","$16.80","$203.40","$131.08","$19.34","$113.00","$86.76","$135.60","$16.80","$68.03","$69.38","$203.40","$18.96","$0.00","$178.54","$18.01","$24.18","$19.05","$19.34"
"Nash General Hospital","HC CERULOPLASMIN","82390","$193.00","$9.51","$173.70","$111.94","$10.95","$96.50","$74.09","$115.80","$9.51","$58.09","$59.25","$173.70","$10.74","$11.28","$152.47","$10.20","$13.69","$10.79","$10.95"
"Nash General Hospital","HC CHLORIDE SERUM","82435","$42.00","$4.07","$37.80","$24.36","$4.69","$21.00","$16.12","$25.20","$4.07","$12.64","$12.89","$37.80","$4.60","$0.00","$33.18","$4.37","$5.86","$4.62","$4.69"
"Nash General Hospital","HC CHLORIDE, URINE (24 HR)","82436","$56.00","$4.45","$50.40","$32.48","$5.87","$28.00","$21.50","$33.60","$4.45","$16.86","$17.19","$50.40","$5.75","$0.00","$44.24","$5.46","$6.41","$5.78","$5.87"
"Nash General Hospital","HC CHLORIDE, RANDOM URINE","82436","$56.00","$4.45","$50.40","$32.48","$5.87","$28.00","$21.50","$33.60","$4.45","$16.86","$17.19","$50.40","$5.75","$0.00","$44.24","$5.46","$6.41","$5.78","$5.87"
"Nash General Hospital","HC CHLORIDE,URINE","82436","$56.00","$4.45","$50.40","$32.48","$5.87","$28.00","$21.50","$33.60","$4.45","$16.86","$17.19","$50.40","$5.75","$0.00","$44.24","$5.46","$6.41","$5.78","$5.87"
"Nash General Hospital","HC CHLORIDE,OTHER FLUID","82438","$22.00","$4.33","$19.80","$12.76","$5.10","$11.00","$8.45","$13.20","$4.33","$6.62","$6.75","$19.80","$5.00","$5.25","$17.38","$4.75","$6.24","$5.03","$5.10"
"Nash General Hospital","HC CHOLESTEROL","82465","$167.00","$3.85","$150.30","$96.86","$4.44","$83.50","$64.11","$100.20","$3.85","$50.27","$51.27","$150.30","$4.35","$0.00","$131.93","$4.13","$5.54","$4.37","$4.44"
"Nash General Hospital","HC VORICONAZOLE","80285","$132.00","$24.40","$118.80","$76.56","$27.65","$66.00","$50.67","$79.20","$66.92","$39.73","$40.52","$118.80","$27.11","$28.47","$104.28","$25.75","$24.40","$27.25","$27.65"
"Nash General Hospital","HC URINE COCAINE CONFIRMATION","80353","$68.00","$18.56","$70.00","$40.60","$70.00","$35.00","$26.87","$40.80","$51.96","$21.07","$21.49","$63.00","$70.00","$0.00","$55.30","$52.50","$18.56","$70.00","$70.00"
"Nash General Hospital","HC CORTISOL","82533","$246.00","$14.44","$221.40","$142.68","$16.63","$123.00","$94.44","$147.60","$14.44","$74.05","$75.52","$221.40","$16.30","$0.00","$194.34","$15.49","$20.79","$16.38","$16.63"
"Nash General Hospital","HC EVEROLIMUS","80169","$141.00","$12.16","$126.90","$81.78","$14.00","$70.50","$54.13","$84.60","$12.16","$42.44","$43.29","$126.90","$13.73","$0.00","$111.39","$13.04","$16.86","$13.80","$14.00"
"Nash General Hospital","HC CREATINE KINASE","82550","$133.00","$5.77","$119.70","$77.14","$6.64","$66.50","$51.06","$79.80","$5.77","$40.03","$40.83","$119.70","$6.51","$0.00","$105.07","$6.18","$8.31","$6.54","$6.64"
"Nash General Hospital","HC CREATINE KINASE MB","82553","$163.00","$10.22","$146.70","$94.54","$11.78","$81.50","$62.58","$97.80","$10.22","$49.06","$50.04","$146.70","$11.55","$0.00","$128.77","$10.97","$14.72","$11.61","$11.78"
