Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,BCBS,Cash Discount,Cigna,First Health,Humana Medicare Advantage,Liberty Medicare Advantage,MedCost,TriCare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Pardee Hospital","HC REPL COMP PICC W/O SQ PORT/PMP","36584","$1,965.00","$1,096.47","$1,683.40","$1,139.70","$1,635.30","$1,177.43","$1,179.00","$1,603.00","$1,630.95","$1,580.53","$1,683.40","$1,096.47","$1,580.53","$1,373.54","$1,522.63","$1,603.24"
"Pardee Hospital","HC REM TUNL CVC W/O SQ PORT/PUMP","36589","$735.00","$335.16","$610.05","$426.30","$553.26","$384.92","$441.00","$335.16","$610.05","$542.41","$569.53","$410.13","$584.81","$0.00","$588.57","$542.41"
"Pardee Hospital","HC REM TUN CVAD W/SQPRT/PMP CD/PC","36590","$1,115.00","$508.44","$925.45","$646.70","$597.36","$583.93","$669.00","$508.44","$925.45","$585.64","$614.93","$622.17","$585.64","$0.00","$588.57","$585.64"
"Pardee Hospital","HC REPOSITION PREV CVC W/FLUORO","36597","$1,433.00","$799.61","$1,603.24","$831.14","$0.00","$858.65","$859.80","$1,433.00","$1,189.39","$0.00","$0.00","$799.61","$1,603.24","$1,001.67","$0.00","$0.00"
"Pardee Hospital","HC CONT INJ CVA DEVICE W FLUORO","36598","$351.00","$170.67","$351.00","$203.58","$181.60","$210.32","$210.60","$351.00","$291.33","$170.67","$186.94","$195.86","$170.67","$245.35","$171.52","$178.04"
"Pardee Hospital","HC PRIM PTMT NONCOR INIT FLUOR GU","37184","$10,000.00","$5,580.00","$9,663.56","$5,800.00","$9,387.46","$5,992.00","$6,000.00","$8,361.00","$8,300.00","$9,203.39","$9,663.56","$5,580.00","$9,203.39","$6,990.00","$9,249.41","$9,203.39"
"Pardee Hospital","HC PTMT INCL INJ & FLUORO GUIDE","37187","$10,000.00","$4,624.40","$8,361.00","$5,800.00","$4,929.90","$5,992.00","$6,000.00","$8,361.00","$8,300.00","$4,833.23","$5,074.89","$5,580.00","$4,833.23","$6,990.00","$4,624.40","$4,833.23"
"Pardee Hospital","HC INSERT IVC FILTER W SI&IG","37191","$4,828.00","$2,201.57","$4,708.44","$2,800.24","$4,573.91","$2,892.94","$2,896.80","$2,201.57","$4,007.24","$4,484.23","$4,708.44","$2,694.02","$4,346.89","$3,374.77","$4,290.47","$4,484.23"
"Pardee Hospital","HC INTRAVASC F/B RETRIEVAL","37197","$2,822.00","$1,574.68","$2,822.00","$1,636.76","$2,673.39","$1,822.17","$1,693.20","$2,822.00","$2,342.26","$2,620.97","$0.00","$1,574.68","$2,723.89","$1,972.58","$2,586.95","$2,620.97"
"Pardee Hospital","HC TRANSCATHETER BX VASCULAR","37200","$4,500.00","$1,603.00","$4,743.47","$2,610.00","$4,500.00","$2,696.40","$2,700.00","$1,603.00","$3,735.00","$4,517.60","$4,743.47","$2,511.00","$4,517.60","$3,145.50","$4,290.47","$4,517.60"
"Pardee Hospital","HC STENT PLCMT INITIAL ARTERY OTHER THAN LOWER EXT, CAROTIDS, VERT","37236","$14,490.00","$6,080.00","$12,026.70","$8,404.20","$9,387.46","$9,356.19","$8,694.00","$6,080.00","$12,026.70","$9,203.39","$9,663.56","$8,085.42","$9,667.11","$10,128.51","$9,249.41","$9,203.39"
"Pardee Hospital","HC STENT PLCMT EACH ADDTL ARTERY OTHER THAN LOWER EXT, CAROTIDS, VERT","37237","$6,000.00","$3,348.00","$6,000.00","$3,480.00","$0.00","$3,874.20","$3,600.00","$6,000.00","$4,980.00","$0.00","$0.00","$3,348.00","$0.00","$4,194.00","$0.00","$0.00"
"Pardee Hospital","HC TRANSCTH THROMBOTHRPY ART INT","37211","$4,500.00","$2,511.00","$4,708.44","$2,610.00","$4,500.00","$2,696.40","$2,700.00","$3,856.00","$3,735.00","$4,484.23","$4,708.44","$2,511.00","$4,484.23","$3,145.50","$4,290.47","$4,484.23"
"Pardee Hospital","HC BONE MARROW BIOPSY(IES)","38221","$1,553.00","$866.57","$1,553.00","$900.74","$1,324.11","$930.56","$931.80","$1,553.00","$1,288.99","$1,339.16","$0.00","$866.57","$1,298.15","$1,085.55","$1,281.30","$1,298.15"
"Pardee Hospital","HC BX LYMPH NODE(S) SUPERFICIAL","38505","$1,495.00","$834.21","$1,495.00","$867.10","$1,300.42","$895.80","$897.00","$1,495.00","$1,240.85","$1,274.93","$1,338.67","$834.21","$1,274.93","$1,045.01","$1,281.30","$1,274.93"
"Pardee Hospital","HC INJECTION I D SENTINEL","38792","$1,070.00","$341.93","$1,070.00","$620.60","$348.77","$641.14","$642.00","$1,070.00","$888.10","$341.93","$359.03","$597.06","$341.93","$747.93","$343.64","$341.93"
"Pardee Hospital","HC PLACEMENT NG OR OG TUBE INCL FLUORO","43752","$550.00","$52.00","$456.50","$319.00","$364.52","$329.56","$330.00","$52.00","$456.50","$357.37","$375.24","$306.90","$357.37","$384.45","$339.41","$357.37"
"Pardee Hospital","HC REPOSITION NG OR OG TUBE","43761","$580.00","$219.28","$481.40","$336.40","$235.50","$347.54","$348.00","$0.00","$481.40","$230.88","$242.43","$323.64","$0.00","$405.42","$219.28","$230.88"
"Pardee Hospital","HC INTRO LONG GI TUBE","44500","$731.00","$407.90","$766.77","$423.98","$0.00","$438.02","$438.60","$731.00","$606.73","$0.00","$0.00","$407.90","$766.77","$510.97","$0.00","$0.00"
"Pardee Hospital","HC PERC BX LIVER W OTHER","47001","$900.00","$502.20","$747.00","$522.00","$0.00","$539.28","$540.00","$0.00","$747.00","$0.00","$0.00","$502.20","$0.00","$629.10","$0.00","$0.00"
"Pardee Hospital","HC PERC CHOLECYSTOSTOMY COMP INCL GUIDANCE","47490","$3,290.00","$1,500.24","$3,185.28","$1,908.20","$3,117.29","$1,971.37","$1,974.00","$1,500.24","$2,730.70","$3,033.60","$3,185.28","$1,835.82","$3,033.60","$2,299.71","$2,902.52","$3,033.60"
"Pardee Hospital","HC BX PANCREAS PERC NDL","48102","$1,630.00","$909.54","$1,352.90","$945.40","$0.00","$976.70","$978.00","$0.00","$1,352.90","$0.00","$0.00","$909.54","$0.00","$1,139.37","$0.00","$0.00"
"Pardee Hospital","HC ABD PARACENTESIS INCL IMAGING","49083","$1,121.00","$625.52","$1,121.00","$650.18","$744.59","$671.70","$672.60","$1,121.00","$930.43","$729.99","$766.49","$625.52","$729.99","$783.58","$733.64","$729.99"
"Pardee Hospital","HC BX ABD OR RETROPERITONEAL PERC","49180","$2,020.00","$1,127.16","$1,676.60","$1,171.60","$1,365.95","$1,210.38","$1,212.00","$1,603.00","$1,676.60","$1,274.93","$1,416.58","$1,127.16","$1,274.93","$1,411.98","$1,281.30","$1,349.13"
"Pardee Hospital","HC PERC INSERT GASTROSTOMY TUBE INCL GUIDE","49440","$2,526.00","$1,409.51","$2,096.58","$1,465.08","$1,561.38","$1,513.58","$1,515.60","$1,603.00","$2,096.58","$1,530.77","$1,607.31","$1,409.51","$1,530.77","$1,765.67","$1,453.81","$1,530.77"
"Pardee Hospital","HC CONVERS G TUBE TO GJ TUBE INCL GUIDE","49446","$2,834.00","$1,453.81","$2,352.22","$1,643.72","$1,561.38","$1,698.13","$1,700.40","$0.00","$2,352.22","$1,530.77","$1,607.31","$1,581.37","$0.00","$1,980.97","$1,453.81","$1,530.77"
"Pardee Hospital","HC REPL G OR J TUBE INCL GUIDE","49452","$1,236.00","$689.69","$1,025.88","$716.88","$0.00","$740.61","$741.60","$0.00","$1,025.88","$0.00","$0.00","$689.69","$0.00","$863.96","$0.00","$0.00"
"Pardee Hospital","HC MECH REMVL OBSTRUC G  OR J OR GJ INCL GUIDE","49460","$1,337.00","$733.64","$1,337.00","$775.46","$776.77","$801.13","$802.20","$1,337.00","$1,109.71","$761.54","$799.62","$746.05","$761.54","$934.56","$733.64","$761.54"
"Pardee Hospital","HC INJ EXISTING G OR J OR GJ INCL GUIDE","49465","$555.00","$52.00","$460.65","$321.90","$240.77","$332.56","$333.00","$52.00","$460.65","$236.05","$0.00","$309.69","$225.81","$387.95","$217.54","$236.05"
"Pardee Hospital","HC BX RENAL PERC BY TROCAR OR NDL","50200","$1,573.00","$877.73","$1,573.00","$912.34","$1,418.13","$942.54","$943.80","$1,573.00","$1,305.59","$1,349.13","$0.00","$877.73","$1,298.15","$1,099.53","$1,281.30","$1,298.15"
"Pardee Hospital","HC REM REPL EXT URET STENT INCL GUIDE","50387","$3,800.00","$1,653.71","$3,154.00","$2,204.00","$1,776.08","$2,276.96","$2,280.00","$2,147.00","$3,154.00","$1,741.26","$1,828.32","$2,120.40","$1,741.26","$2,656.20","$1,653.71","$1,741.26"
"Pardee Hospital","HC REM NEPHRO TUBE INCL GUIDE","50389","$728.00","$406.22","$728.00","$422.24","$557.95","$436.22","$436.80","$728.00","$604.24","$547.01","$574.36","$406.22","$547.01","$508.87","$519.51","$547.01"
"Pardee Hospital","HC INJ ASP RENAL PEL CYST NDL PERC","50390","$1,702.00","$569.43","$1,603.00","$987.16","$607.05","$1,019.84","$1,021.20","$1,603.00","$1,412.66","$595.15","$624.91","$949.72","$599.58","$1,189.70","$569.43","$595.15"
"Pardee Hospital","HC INJ ILEAL CONDUIT","50690","$380.00","$212.04","$315.40","$220.40","$0.00","$227.70","$228.00","$0.00","$315.40","$0.00","$0.00","$212.04","$0.00","$265.62","$0.00","$0.00"
"Pardee Hospital","HC INJ FOR CYSTOGRAPHY OR VOIDING","51600","$712.00","$397.30","$590.96","$412.96","$0.00","$426.63","$427.20","$0.00","$590.96","$0.00","$0.00","$397.30","$0.00","$497.69","$0.00","$0.00"
"Pardee Hospital","HC INJ RETROGRD URETHROCYSTOGRAPHY","51610","$650.00","$362.70","$539.50","$377.00","$0.00","$389.48","$390.00","$0.00","$539.50","$0.00","$0.00","$362.70","$0.00","$454.35","$0.00","$0.00"
"Pardee Hospital","HC INSERT TEMP INDWELLING BLADDER CATH SIMPLE","51702","$173.00","$52.00","$143.59","$100.34","$103.30","$103.66","$103.80","$52.00","$143.59","$101.27","$106.33","$96.53","$101.27","$120.93","$101.78","$101.27"
"Pardee Hospital","HC INJ HYSTEROSALPINOGRAPHY","58340","$538.00","$300.20","$446.54","$312.04","$0.00","$322.37","$322.80","$0.00","$446.54","$0.00","$0.00","$300.20","$0.00","$376.06","$0.00","$0.00"
"Pardee Hospital","HC BX NDL THYROID CORE","60100","$650.00","$362.70","$650.00","$377.00","$535.27","$389.48","$390.00","$650.00","$539.50","$524.78","$551.02","$362.70","$565.80","$454.35","$569.43","$524.78"
"Pardee Hospital","HC EMBOL OCCLU EXTRACRAN INN","61626","$14,500.00","$6,612.00","$12,035.00","$8,410.00","$0.00","$8,688.40","$8,700.00","$6,612.00","$12,035.00","$0.00","$0.00","$8,091.00","$9,739.04","$10,135.50","$0.00","$0.00"
"Pardee Hospital","HC PERC ASP INTRVR DISC PRVRT TIS","62267","$1,321.00","$569.43","$1,096.43","$766.18","$588.46","$691.81","$792.60","$602.38","$1,096.43","$576.92","$0.00","$737.12","$576.92","$0.00","$569.43","$576.92"
"Pardee Hospital","HC LUMBAR PUNCTURE DIAGNOSTIC","62270","$1,123.00","$580.57","$1,123.00","$651.34","$592.18","$672.90","$673.80","$1,123.00","$932.09","$591.15","$609.60","$626.63","$580.57","$784.98","$583.47","$580.57"
"Pardee Hospital","HC INJ SPINAL MYELOGRAM NOT C1/C2","62284","$1,308.00","$729.86","$1,085.64","$758.64","$0.00","$783.75","$784.80","$0.00","$1,085.64","$0.00","$0.00","$729.86","$0.00","$914.29","$0.00","$0.00"
"Pardee Hospital","HC INJ TRAN EPID C/T 1LVL W GUIDE","64479","$1,250.00","$570.00","$1,037.50","$725.00","$783.36","$654.63","$750.00","$570.00","$1,037.50","$768.00","$0.00","$697.50","$754.26","$0.00","$758.04","$768.00"
"Pardee Hospital","HC INJ TRAN EPID C/T +LVL W GUIDE","64480","$550.00","$306.90","$456.50","$319.00","$0.00","$329.56","$330.00","$0.00","$456.50","$0.00","$0.00","$306.90","$0.00","$384.45","$0.00","$0.00"
"Pardee Hospital","HC INJ TRAN EPID L/S 1LVL W GUIDE","64483","$1,593.00","$754.26","$1,593.00","$923.94","$769.35","$954.53","$955.80","$1,593.00","$1,322.19","$754.26","$791.98","$888.89","$754.26","$1,113.51","$758.04","$754.26"
"Pardee Hospital","HC INJ TRAN EPID L/S +LVL W GUIDE","64484","$717.00","$326.95","$595.11","$415.86","$0.00","$375.49","$430.20","$326.95","$595.11","$0.00","$0.00","$400.09","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC INJ ANESTHESIA PV FACET C/T SGL LEV","64490","$1,950.00","$754.26","$1,618.50","$1,131.00","$769.35","$1,168.44","$1,170.00","$1,603.00","$1,618.50","$754.26","$791.98","$1,088.10","$754.26","$1,363.05","$758.04","$754.26"
"Pardee Hospital","HC INJ ANES PV FACET L/S SGL LEV","64493","$1,764.00","$754.26","$1,603.00","$1,023.12","$769.35","$1,056.99","$1,058.40","$1,603.00","$1,464.12","$754.26","$791.98","$984.31","$754.26","$1,233.04","$758.04","$754.26"
"Pardee Hospital","HC INJ ANES PV FACET L/S 2ND LEV","64494","$705.00","$321.48","$585.15","$408.90","$0.00","$369.21","$423.00","$321.48","$585.15","$0.00","$0.00","$393.39","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC INJ ANES PV FACET L/S 3RD+LEV","64495","$705.00","$393.39","$585.15","$408.90","$0.00","$422.44","$423.00","$0.00","$585.15","$0.00","$0.00","$393.39","$0.00","$492.80","$0.00","$0.00"
"Pardee Hospital","HC INJ ANESTHESIA AGENT CELIAC PLEXUS","64530","$1,150.00","$524.40","$954.50","$667.00","$808.11","$602.26","$690.00","$524.40","$954.50","$792.27","$831.88","$641.70","$798.16","$0.00","$758.04","$792.27"
"Pardee Hospital","HC DESTRUCTION INTERCOSTAL NERVE","64620","$1,672.00","$932.98","$1,387.76","$969.76","$0.00","$1,001.86","$1,003.20","$0.00","$1,387.76","$0.00","$0.00","$932.98","$0.00","$1,168.73","$0.00","$0.00"
"Pardee Hospital","HC DEST FACET JT NV LS SGL W IG","64635","$3,040.00","$1,597.00","$3,040.00","$1,763.20","$1,628.94","$1,821.57","$1,824.00","$3,040.00","$2,523.20","$1,597.00","$1,676.85","$1,696.32","$1,597.00","$2,124.96","$1,604.99","$1,597.00"
"Pardee Hospital","HC DEST FACET JT NV LS ADD W IG","64636","$1,216.00","$678.53","$1,009.28","$705.28","$0.00","$728.63","$729.60","$0.00","$1,009.28","$0.00","$0.00","$678.53","$0.00","$849.98","$0.00","$0.00"
"Pardee Hospital","HC NEEDLE LOC BREAST INITIAL","10035","$1,158.00","$566.60","$961.14","$671.64","$577.93","$693.87","$694.80","$0.00","$961.14","$566.60","$594.93","$646.16","$566.60","$809.44","$569.43","$566.60"
"Pardee Hospital","HC BX BRST PLC LOC DEV 1LES W STG","19081","$2,068.00","$1,153.94","$2,068.00","$1,199.44","$1,300.42","$1,239.15","$1,240.80","$2,068.00","$1,716.44","$1,274.93","$1,338.67","$1,153.94","$1,274.93","$1,445.53","$1,281.30","$1,274.93"
"Pardee Hospital","HC BX BRST PLC LOC DEV +LES W STG","19082","$1,199.00","$669.04","$995.17","$695.42","$0.00","$718.44","$719.40","$0.00","$995.17","$0.00","$0.00","$669.04","$0.00","$838.10","$0.00","$0.00"
"Pardee Hospital","HC BX BRST PLC LOC DEV 1LES W USG","19083","$1,798.00","$1,003.28","$1,798.00","$1,042.84","$1,300.42","$1,077.36","$1,078.80","$1,798.00","$1,492.34","$1,274.93","$1,338.67","$1,003.28","$1,274.93","$1,256.80","$1,281.30","$1,274.93"
"Pardee Hospital","HC BX BRST PLC LOC DEV +LES W USG","19084","$899.00","$501.64","$746.17","$521.42","$0.00","$538.68","$539.40","$0.00","$746.17","$0.00","$0.00","$501.64","$0.00","$628.40","$0.00","$0.00"
"Pardee Hospital","HC BX BRST PLC LOC DEV 1LES W MRG","19085","$3,400.00","$1,281.30","$3,400.00","$1,972.00","$1,418.13","$2,037.28","$2,040.00","$3,400.00","$2,822.00","$1,390.32","$0.00","$1,897.20","$1,349.13","$2,376.60","$1,281.30","$1,390.32"
"Pardee Hospital","HC BX BRST PLC LOC DEV +LES W MRG","19086","$2,200.00","$1,227.60","$1,826.00","$1,276.00","$0.00","$1,318.24","$1,320.00","$0.00","$1,826.00","$0.00","$0.00","$1,227.60","$0.00","$1,537.80","$0.00","$0.00"
"Pardee Hospital","HC PLC BRST LOC DEV 1LES W MAMG","19281","$792.00","$441.94","$792.00","$459.36","$577.93","$474.57","$475.20","$792.00","$657.36","$566.60","$594.93","$441.94","$566.60","$553.61","$569.43","$566.60"
"Pardee Hospital","HC PLC BRST LOC DEV +LES W STG","19284","$400.00","$223.20","$332.00","$232.00","$0.00","$239.68","$240.00","$0.00","$332.00","$0.00","$0.00","$223.20","$0.00","$279.60","$0.00","$0.00"
"Pardee Hospital","HC PLC BRST LOC DEV 1LES W USG","19285","$1,332.00","$566.60","$1,332.00","$772.56","$577.93","$798.13","$799.20","$1,332.00","$1,105.56","$566.60","$594.93","$743.26","$566.60","$931.07","$569.43","$566.60"
"Pardee Hospital","HC PLC BRST LOC DEV +LES W USG","19286","$306.00","$170.75","$253.98","$177.48","$0.00","$183.36","$183.60","$0.00","$253.98","$0.00","$0.00","$170.75","$0.00","$213.89","$0.00","$0.00"
"Pardee Hospital","HC EMBOLIZATION VENOUS NOT HEMORR","37241","$15,030.00","$6,080.00","$12,474.90","$8,717.40","$9,933.83","$9,704.87","$9,018.00","$6,080.00","$12,474.90","$9,739.04","$10,226.00","$8,386.74","$9,667.11","$10,505.97","$9,249.41","$9,739.04"
"Pardee Hospital","HC EMBOLIZATION ARTERL NOT HEMORR","37242","$15,030.00","$6,080.00","$12,474.90","$8,717.40","$9,933.83","$9,704.87","$9,018.00","$6,080.00","$12,474.90","$9,739.04","$10,226.00","$8,386.74","$9,739.04","$10,505.97","$9,249.41","$9,739.04"
"Pardee Hospital","HC EMBOLIZATION ART/VEN HEMORR","37244","$15,030.00","$6,080.00","$12,474.90","$8,717.40","$9,933.83","$9,704.87","$9,018.00","$6,080.00","$12,474.90","$9,739.04","$10,226.00","$8,386.74","$9,739.04","$10,505.97","$9,249.41","$9,739.04"
"Pardee Hospital","HC PLC BRST LOC DEV 1LES W STG","19283","$1,400.00","$566.60","$1,400.00","$812.00","$577.93","$838.88","$840.00","$1,400.00","$1,162.00","$566.60","$594.93","$781.20","$599.58","$978.60","$569.43","$566.60"
"Pardee Hospital","HC ARTHROCENTESIS ASPIR INJ SMALL JNT OR BURSA W/ US GUIDE","20604","$594.00","$52.00","$493.02","$344.52","$262.44","$355.92","$356.40","$52.00","$493.02","$257.29","$270.16","$331.45","$257.29","$415.21","$244.36","$257.29"
"Pardee Hospital","HC ARTHROCENTESIS ASPIR INJ INTERMEDIATE JNT OR BURSA W/ US GUIDE","20606","$628.00","$52.00","$583.47","$364.24","$548.47","$376.30","$376.80","$52.00","$521.24","$537.71","$564.60","$350.42","$579.75","$438.97","$583.47","$537.71"
"Pardee Hospital","HC ARTHROCENTESIS ASPIR INJ MAJOR JNT OR BURSA W/US GUIDE","20611","$710.00","$52.00","$589.30","$411.80","$248.01","$425.43","$426.00","$52.00","$589.30","$243.14","$255.30","$396.18","$243.14","$496.29","$244.36","$243.14"
"Pardee Hospital","HC PERC VERT 1VERT BODY CERVICOTHORACIC UNIL OR BIL W/BX W/IMAGE GUIDE","22510","$3,630.00","$2,025.54","$3,630.00","$2,105.40","$2,593.51","$2,175.10","$2,178.00","$3,630.00","$3,012.90","$2,542.65","$2,669.79","$2,025.54","$2,542.65","$2,537.37","$2,555.37","$2,542.65"
"Pardee Hospital","HC PERC VERT 1VERT BODY LUMBOSACRAL UNIL OR BIL W/BX W/IMAGE GUIDE","22511","$3,630.00","$2,025.54","$3,630.00","$2,105.40","$0.00","$2,175.10","$2,178.00","$3,630.00","$3,012.90","$0.00","$0.00","$2,025.54","$2,652.53","$2,537.37","$0.00","$0.00"
"Pardee Hospital","HC PERC VERT 1VERT BODY EACH ADDTL CERVTHOR OR LUMBSAC UNIL OR BIL W/BX W/IMAGE GUIDE","22512","$3,000.00","$1,674.00","$3,000.00","$1,740.00","$0.00","$1,797.60","$1,800.00","$3,000.00","$2,490.00","$0.00","$0.00","$1,674.00","$0.00","$2,097.00","$0.00","$0.00"
"Pardee Hospital","HC PERC VERT AUGMENT 1VERT BODY THORACIC UNIL OR BIL W/IMAGE GUIDE","22513","$13,000.00","$5,584.06","$10,790.00","$7,540.00","$5,952.95","$7,789.60","$7,800.00","$0.00","$10,790.00","$5,796.39","$6,086.21","$7,254.00","$5,796.39","$9,087.00","$5,584.06","$5,796.39"
"Pardee Hospital","HC PERC VERT AUGMENT EACH ADDTL THOR/LUM UNIL OR BIL W/IMAGE GUIDE","22515","$3,450.00","$1,925.10","$2,863.50","$2,001.00","$0.00","$2,067.24","$2,070.00","$0.00","$2,863.50","$0.00","$0.00","$1,925.10","$0.00","$2,411.55","$0.00","$0.00"
"Pardee Hospital","HC MYELOGRAPHY CERVICAL VIA LUMBER INJ INCL S&I","62302","$2,716.00","$635.53","$2,716.00","$1,575.28","$677.52","$1,627.43","$1,629.60","$2,716.00","$2,254.28","$664.24","$697.45","$1,515.53","$664.24","$1,898.48","$635.53","$664.24"
"Pardee Hospital","HC MYELOGRAPHY THORACIC VIA LUMBAR INJ INCL S&I","62303","$2,716.00","$635.53","$2,716.00","$1,575.28","$677.52","$1,627.43","$1,629.60","$2,716.00","$2,254.28","$664.24","$697.45","$1,515.53","$664.24","$1,898.48","$635.53","$664.24"
"Pardee Hospital","HC INJECT PROC FOR CHOLANGIO EXIST ACCESS INCL IMG SI","47531","$3,290.00","$1,500.24","$3,208.98","$1,908.20","$3,117.29","$1,971.37","$1,974.00","$1,500.24","$2,730.70","$3,012.89","$3,208.98","$1,835.82","$2,940.69","$2,299.71","$2,902.52","$3,056.17"
"Pardee Hospital","HC INJECT PROC FOR CHOLANGIO NEW ACCESS  INCL IMG SI","47532","$4,045.00","$1,844.52","$3,357.35","$2,346.10","$0.00","$2,423.76","$2,427.00","$1,844.52","$3,357.35","$0.00","$0.00","$2,257.11","$3,056.17","$2,827.46","$0.00","$0.00"
"Pardee Hospital","HC PLACE EXT BILIARY DRAIN CATH INCL CHOLANG W/P IMG SI","47533","$4,045.00","$1,844.52","$3,357.35","$2,346.10","$3,094.27","$2,423.76","$2,427.00","$1,844.52","$3,357.35","$3,033.60","$3,185.28","$2,257.11","$0.00","$2,827.46","$2,902.52","$3,033.60"
"Pardee Hospital","HC PLACE INT/EXT BILIARY DRAIN CATH INCL CHOLANG W/P IMG SI","47534","$4,045.00","$1,844.52","$3,357.35","$2,346.10","$3,117.29","$2,423.76","$2,427.00","$1,844.52","$3,357.35","$3,033.60","$3,185.28","$2,257.11","$3,056.17","$2,827.46","$2,902.52","$3,033.60"
"Pardee Hospital","HC CONVERT EXT BILIARY DRAIN TO INT/EXT BIL DRAIN INCL CHOLANG W/P IMG SI","47535","$4,045.00","$1,844.52","$3,357.35","$2,346.10","$0.00","$2,423.76","$2,427.00","$1,844.52","$3,357.35","$0.00","$0.00","$2,257.11","$0.00","$2,827.46","$0.00","$0.00"
"Pardee Hospital","HC EXCHANGE BILIARY DRAIN CATH INCL CHOLANG W/P IMG SI","47536","$4,045.00","$1,844.52","$3,357.35","$2,346.10","$3,073.15","$2,423.76","$2,427.00","$1,844.52","$3,357.35","$3,056.17","$3,163.53","$2,257.11","$3,012.89","$2,827.46","$2,902.52","$3,012.89"
"Pardee Hospital","HC REMOVAL BILIARY DRAIN CATH REQ FLUORO INCL CHOLANG W/P IMG SI","47537","$1,630.00","$733.64","$1,352.90","$945.40","$758.16","$976.70","$978.00","$743.28","$1,352.90","$743.29","$0.00","$909.54","$743.29","$1,139.37","$733.64","$743.29"
"Pardee Hospital","HC PLACE STENT(S) BILE DUCT EXIST ACCESS","47538","$7,300.00","$3,328.80","$6,059.00","$4,234.00","$0.00","$4,374.16","$4,380.00","$3,328.80","$6,059.00","$0.00","$0.00","$4,073.40","$0.00","$5,102.70","$0.00","$0.00"
"Pardee Hospital","HC INJECT PROC FOR NEPHROSTGRAM &/OR URETEROGRAM NEW ACCESS INCL IMG SI","50430","$1,215.00","$519.51","$1,008.45","$704.70","$557.95","$728.03","$729.00","$554.04","$1,008.45","$547.01","$574.36","$677.97","$547.01","$849.29","$519.51","$547.01"
