Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,Aetna NC Preferred,BCBS,BCBS Blue Select,BCBS Blue UNC Health Alliance,Blue Home,Cash Discount,Cigna,Cigna Connect Network,Cigna SureFit,First Health,Humana,Humana Medicare Advantage,Liberty  Medicare Advantage,MedCost,TriCare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Johnston Memorial Hospital","HC ALPHA GAL IGE","86008","$124.00","$17.93","$93.60","$64.35","$18.11","$58.50","$34.05","$34.05","$23.77","$36.68","$74.40","$73.59","$47.03","$47.97","$91.26","$93.60","$17.93","$18.83","$83.67","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC ALLERGEN SPECIFIC IGE","86003","$124.00","$4.62","$99.20","$68.20","$5.27","$62.00","$36.08","$36.08","$25.20","$38.87","$74.40","$4.62","$49.85","$50.84","$96.72","$99.20","$5.22","$5.48","$88.67","$5.22","$93.00","$5.25","$5.27"
"Johnston Memorial Hospital","HC NEUTROPHIL AB GA","86021","$372.00","$13.33","$297.60","$204.60","$15.20","$186.00","$108.25","$108.25","$75.59","$116.62","$223.20","$13.33","$149.54","$152.52","$290.16","$297.60","$15.05","$15.80","$266.02","$15.05","$93.00","$15.13","$15.20"
"Johnston Memorial Hospital","HC NEUTROPHIL AB, GIF","86021","$372.00","$13.33","$297.60","$204.60","$15.20","$186.00","$108.25","$108.25","$75.59","$116.62","$223.20","$13.33","$149.54","$152.52","$290.16","$297.60","$15.05","$15.80","$266.02","$15.05","$93.00","$15.13","$15.20"
"Johnston Memorial Hospital","HC HEPARIN INDUCED PLT","86022","$434.00","$16.26","$347.20","$238.70","$18.55","$217.00","$126.29","$126.29","$88.19","$136.06","$260.40","$16.26","$174.47","$177.94","$338.52","$347.20","$18.37","$0.00","$310.35","$18.37","$93.00","$18.46","$18.55"
"Johnston Memorial Hospital","HC HAT ANTI PF4 ANTIBODY","86022","$434.00","$16.26","$347.20","$238.70","$18.55","$217.00","$126.29","$126.29","$88.19","$136.06","$260.40","$16.26","$174.47","$177.94","$338.52","$347.20","$18.37","$0.00","$310.35","$18.37","$93.00","$18.46","$18.55"
"Johnston Memorial Hospital","HC PLATELET AB, DIRECT","86023","$447.00","$11.03","$245.85","$245.85","$12.58","$223.50","$40.45","$40.45","$28.24","$43.58","$268.20","$11.03","$55.88","$56.99","$108.42","$111.20","$12.46","$0.00","$99.40","$12.46","$93.00","$12.52","$12.58"
"Johnston Memorial Hospital","HC ANA ANTIBODY TITER","86039","$153.00","$9.88","$122.40","$84.15","$11.27","$76.50","$44.52","$44.52","$31.09","$47.97","$91.80","$9.88","$61.51","$62.73","$119.34","$122.40","$11.16","$11.72","$109.41","$11.16","$93.00","$11.22","$11.27"
"Johnston Memorial Hospital","HC C-REACTIVE PROTEIN","86140","$118.00","$4.58","$94.40","$64.90","$5.23","$59.00","$34.34","$34.34","$23.98","$36.99","$70.80","$4.58","$47.44","$48.38","$92.04","$94.40","$5.18","$5.44","$84.38","$5.18","$93.00","$5.21","$5.23"
"Johnston Memorial Hospital","HC C-REACTIVE PROTEIN,HI SENSITIVIT","86141","$95.00","$11.46","$93.00","$52.25","$13.08","$47.50","$27.65","$27.65","$19.30","$29.78","$57.00","$11.46","$38.19","$38.95","$74.10","$76.00","$12.95","$13.60","$67.93","$12.95","$93.00","$13.01","$13.08"
"Johnston Memorial Hospital","HC BETA 2 GLYCOPROTEIN 1 AB","86146","$115.00","$22.53","$93.00","$63.25","$25.70","$57.50","$33.47","$33.47","$23.37","$36.05","$69.00","$22.53","$46.23","$47.15","$89.70","$92.00","$25.45","$26.72","$82.24","$25.45","$93.00","$25.58","$25.70"
"Johnston Memorial Hospital","HC ANTI-CARDIOLIPIN AB  IGG","86147","$230.00","$22.53","$184.00","$126.50","$25.70","$115.00","$66.93","$66.93","$46.74","$72.11","$138.00","$22.53","$92.46","$94.30","$179.40","$184.00","$25.45","$26.72","$164.47","$25.45","$93.00","$25.58","$25.70"
"Johnston Memorial Hospital","HC ANTI-CARDIOLIPIN AB, IGM","86147","$230.00","$22.53","$184.00","$126.50","$25.70","$115.00","$66.93","$66.93","$46.74","$72.11","$138.00","$22.53","$92.46","$94.30","$179.40","$184.00","$25.45","$26.72","$164.47","$25.45","$93.00","$25.58","$25.70"
"Johnston Memorial Hospital","HC COMPLEMENT, ANTIGEN","86160","$165.00","$10.63","$132.00","$90.75","$12.12","$82.50","$48.02","$48.02","$33.53","$51.73","$99.00","$10.63","$66.33","$67.65","$128.70","$132.00","$12.00","$12.60","$117.99","$12.00","$93.00","$12.06","$12.12"
"Johnston Memorial Hospital","HC FACTOR H LEVEL","86160","$165.00","$10.63","$132.00","$90.75","$12.12","$82.50","$48.02","$48.02","$33.53","$51.73","$99.00","$10.63","$66.33","$67.65","$128.70","$132.00","$12.00","$12.60","$117.99","$12.00","$93.00","$12.06","$12.12"
"Johnston Memorial Hospital","HC ANTI DNA","86225","$185.00","$12.16","$148.00","$101.75","$13.88","$92.50","$53.84","$53.84","$37.59","$58.00","$111.00","$12.16","$74.37","$75.85","$144.30","$148.00","$13.74","$14.43","$132.29","$13.74","$93.00","$13.81","$13.88"
"Johnston Memorial Hospital","HC ANTI DS DNA ANTIBODY","86225","$185.00","$12.16","$148.00","$101.75","$13.88","$92.50","$53.84","$53.84","$37.59","$58.00","$111.00","$12.16","$74.37","$75.85","$144.30","$148.00","$13.74","$14.43","$132.29","$13.74","$93.00","$13.81","$13.88"
"Johnston Memorial Hospital","HC MYOSITIS KU AB","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC MYOSITIS MI 2 AB","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC MYOSITIS OJ AB","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC MYOSITIS PL 7 AB","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC MYOSITIS PL 12 AB","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC MYOSITIS PM SCL AB","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC MYOSITIS U1RNP AB","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC MYOSITIS RO AB","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC MYOSITIS SRP AB","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC MYOSITIS U2RNP AB","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC ENA SCREEN","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC ENA INDIVIDUAL AB SM","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC ENA INDIVIDUAL AB SS A","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC ENA INDIVIDUAL AB SS B","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC ENA INDIVIDUAL AB RNP","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC ENA ANTIBODY","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC FLOURESCENT NONINFECTIOUS AGEN","86255","$239.00","$10.67","$191.20","$131.45","$12.17","$119.50","$69.55","$69.55","$48.56","$74.93","$143.40","$10.67","$96.08","$97.99","$186.42","$191.20","$12.05","$12.65","$170.91","$12.05","$93.00","$12.11","$12.17"
"Johnston Memorial Hospital","HC FLUOR. NONINFECT. AGENT AB","86255","$239.00","$10.67","$191.20","$131.45","$12.17","$119.50","$69.55","$69.55","$48.56","$74.93","$143.40","$10.67","$96.08","$97.99","$186.42","$191.20","$12.05","$12.65","$170.91","$12.05","$93.00","$12.11","$12.17"
"Johnston Memorial Hospital","HC PARIETAL CELL AB","86255","$239.00","$10.67","$191.20","$131.45","$12.17","$119.50","$69.55","$69.55","$48.56","$74.93","$143.40","$10.67","$96.08","$97.99","$186.42","$191.20","$12.05","$12.65","$170.91","$12.05","$93.00","$12.11","$12.17"
"Johnston Memorial Hospital","HC DS DNA AB TITER","86256","$68.00","$10.67","$68.00","$37.40","$12.17","$34.00","$19.79","$19.79","$13.82","$21.32","$40.80","$10.67","$27.34","$27.88","$53.04","$54.40","$12.05","$12.65","$48.63","$12.05","$68.00","$12.11","$12.17"
"Johnston Memorial Hospital","HC CA 19-9","86301","$213.00","$18.43","$170.40","$117.15","$21.02","$106.50","$61.98","$61.98","$43.28","$66.78","$127.80","$18.43","$85.63","$87.33","$166.14","$170.40","$20.81","$21.85","$152.32","$20.81","$93.00","$20.91","$21.02"
"Johnston Memorial Hospital","HC CA 125","86304","$259.00","$18.43","$207.20","$142.45","$21.02","$129.50","$75.37","$75.37","$52.63","$81.20","$155.40","$18.43","$104.12","$106.19","$202.02","$207.20","$20.81","$21.85","$185.21","$20.81","$93.00","$20.91","$21.02"
"Johnston Memorial Hospital","HC MONONUCLEOSIS SCREEN","86308","$151.00","$4.58","$120.80","$83.05","$5.23","$75.50","$43.94","$43.94","$30.68","$47.34","$90.60","$4.58","$60.70","$61.91","$117.78","$120.80","$5.18","$5.44","$107.98","$5.18","$93.00","$5.21","$5.23"
"Johnston Memorial Hospital","HC H.PYLORI AB QUAL/RAPID-FPC","86318","$118.00","$11.46","$94.40","$64.90","$18.27","$59.00","$34.34","$34.34","$23.98","$36.99","$70.80","$11.46","$47.44","$48.38","$92.04","$94.40","$18.09","$18.99","$84.38","$18.09","$93.00","$18.18","$18.27"
"Johnston Memorial Hospital","HC IMMUNOELECTROPHORESIS","86320","$200.00","$19.84","$160.00","$110.00","$30.22","$100.00","$58.20","$58.20","$40.64","$62.70","$120.00","$19.84","$80.40","$82.00","$156.00","$160.00","$29.92","$31.42","$143.02","$29.92","$93.00","$30.07","$30.22"
"Johnston Memorial Hospital","HC IMMUNOFIX ELECTRO, SERUM","86334","$294.00","$19.79","$235.20","$161.70","$22.56","$147.00","$85.55","$85.55","$59.74","$92.17","$176.40","$19.79","$118.19","$120.54","$229.32","$235.20","$22.34","$23.46","$210.24","$22.34","$93.00","$22.45","$22.56"
"Johnston Memorial Hospital","HC IMMUNOFIXATION ELECTROPH SERUM","86334","$294.00","$19.79","$235.20","$161.70","$22.56","$147.00","$85.55","$85.55","$59.74","$92.17","$176.40","$19.79","$118.19","$120.54","$229.32","$235.20","$22.34","$23.46","$210.24","$22.34","$93.00","$22.45","$22.56"
"Johnston Memorial Hospital","HC IMMUNOFIX ELECTRO, URINE","86335","$313.00","$25.98","$250.40","$172.15","$29.64","$156.50","$91.08","$91.08","$63.60","$98.13","$187.80","$25.98","$125.83","$128.33","$244.14","$250.40","$29.35","$30.82","$223.83","$29.35","$93.00","$29.50","$29.64"
"Johnston Memorial Hospital","HC IMMUNOFIX ELECTROPHOR FLUID","86335","$313.00","$25.98","$250.40","$172.15","$29.64","$156.50","$91.08","$91.08","$63.60","$98.13","$187.80","$25.98","$125.83","$128.33","$244.14","$250.40","$29.35","$30.82","$223.83","$29.35","$93.00","$29.50","$29.64"
"Johnston Memorial Hospital","HC B CELLS TOTAL COUNT","86355","$202.00","$33.40","$161.60","$111.10","$38.11","$101.00","$58.78","$58.78","$41.05","$63.33","$121.20","$33.40","$81.20","$82.82","$157.56","$161.60","$37.73","$39.62","$144.45","$37.73","$93.00","$37.92","$38.11"
"Johnston Memorial Hospital","HC NEUTROPHIL FUNCTION","86356","$155.00","$23.71","$124.00","$85.25","$27.05","$77.50","$45.11","$45.11","$31.50","$48.59","$93.00","$23.71","$62.31","$63.55","$120.90","$124.00","$26.78","$28.12","$110.84","$26.78","$93.00","$26.91","$27.05"
"Johnston Memorial Hospital","HC FETAL HEMOGL. BY FLOW CYT.","86356","$155.00","$23.71","$124.00","$85.25","$27.05","$77.50","$45.11","$45.11","$31.50","$48.59","$93.00","$23.71","$62.31","$63.55","$120.90","$124.00","$26.78","$28.12","$110.84","$26.78","$93.00","$26.91","$27.05"
"Johnston Memorial Hospital","HC HLA-B27 BY FLOW CYTOMETRY","86812","$398.00","$22.85","$318.40","$218.90","$26.07","$199.00","$115.82","$115.82","$80.87","$124.77","$238.80","$22.85","$160.00","$163.18","$310.44","$318.40","$25.81","$27.10","$284.61","$25.81","$93.00","$25.94","$26.07"
"Johnston Memorial Hospital","HC ZAP-70","86356","$155.00","$23.71","$124.00","$85.25","$27.05","$77.50","$45.11","$45.11","$31.50","$48.59","$93.00","$23.71","$62.31","$63.55","$120.90","$124.00","$26.78","$28.12","$110.84","$26.78","$93.00","$26.91","$27.05"
"Johnston Memorial Hospital","HC UNLISTED FLOW ANTIGEN EACH","86356","$155.00","$23.71","$124.00","$85.25","$27.05","$77.50","$45.11","$45.11","$31.50","$48.59","$93.00","$23.71","$62.31","$63.55","$120.90","$124.00","$26.78","$28.12","$110.84","$26.78","$93.00","$26.91","$27.05"
"Johnston Memorial Hospital","HC PNH FLAER","88184","$279.00","$49.57","$290.33","$153.45","$279.00","$139.50","$81.19","$81.19","$56.69","$64.09","$167.40","$49.57","$112.16","$114.39","$217.62","$223.20","$276.51","$290.33","$199.51","$276.51","$93.00","$275.99","$279.00"
"Johnston Memorial Hospital","HC PNH-CD59","88185","$145.00","$29.46","$116.00","$79.75","$0.00","$72.50","$42.20","$42.20","$29.46","$33.31","$87.00","$30.25","$58.29","$59.45","$113.10","$116.00","$0.00","$0.00","$103.69","$0.00","$93.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC PNH-CD55","86356","$155.00","$23.71","$124.00","$85.25","$27.05","$77.50","$45.11","$45.11","$31.50","$48.59","$93.00","$23.71","$62.31","$63.55","$120.90","$124.00","$26.78","$28.12","$110.84","$26.78","$93.00","$26.91","$27.05"
"Johnston Memorial Hospital","HC NK FUNCTION (CINCINNATI)","86357","$295.00","$33.40","$236.00","$162.25","$38.11","$147.50","$85.85","$85.85","$59.94","$92.48","$177.00","$33.40","$118.59","$120.95","$230.10","$236.00","$37.73","$39.62","$210.95","$37.73","$93.00","$37.92","$38.11"
"Johnston Memorial Hospital","HC NATURAL KILLER CELLS TOTAL CNT","86357","$295.00","$33.40","$236.00","$162.25","$38.11","$147.50","$85.85","$85.85","$59.94","$92.48","$177.00","$33.40","$118.59","$120.95","$230.10","$236.00","$37.73","$39.62","$210.95","$37.73","$93.00","$37.92","$38.11"
"Johnston Memorial Hospital","HC TOTAL T-CELL: CD3","86359","$201.00","$33.40","$160.80","$110.55","$38.11","$100.50","$58.49","$58.49","$40.84","$63.01","$120.60","$33.40","$80.80","$82.41","$156.78","$160.80","$37.73","$39.62","$143.74","$37.73","$93.00","$37.92","$38.11"
"Johnston Memorial Hospital","HC CD4/CD8 W/RATIO","86360","$259.00","$41.61","$207.20","$142.45","$47.45","$129.50","$75.37","$75.37","$52.63","$81.20","$155.40","$41.61","$104.12","$106.19","$202.02","$207.20","$46.98","$49.33","$185.21","$46.98","$93.00","$47.21","$47.45"
"Johnston Memorial Hospital","HC MITOCHONDRIAL AB","86376","$182.00","$12.88","$145.60","$100.10","$14.70","$91.00","$52.96","$52.96","$36.98","$57.06","$109.20","$12.88","$73.16","$74.62","$141.96","$145.60","$14.55","$15.28","$130.15","$14.55","$93.00","$14.62","$14.70"
"Johnston Memorial Hospital","HC SMOOTH MUSCLE AB","86376","$182.00","$12.88","$145.60","$100.10","$14.70","$91.00","$52.96","$52.96","$36.98","$57.06","$109.20","$12.88","$73.16","$74.62","$141.96","$145.60","$14.55","$15.28","$130.15","$14.55","$93.00","$14.62","$14.70"
"Johnston Memorial Hospital","HC CRYPTOCOCCAL ANTIGEN","86403","$171.00","$9.02","$136.80","$94.05","$11.66","$85.50","$49.76","$49.76","$34.75","$53.61","$102.60","$9.02","$68.74","$70.11","$133.38","$136.80","$11.54","$0.00","$122.28","$11.54","$93.00","$11.60","$11.66"
"Johnston Memorial Hospital","HC CRYPTO AG TITER","86406","$59.00","$9.42","$59.00","$32.45","$10.75","$29.50","$17.17","$17.17","$11.99","$18.50","$35.40","$9.42","$23.72","$24.19","$46.02","$47.20","$10.64","$0.00","$42.19","$10.64","$59.00","$10.69","$10.75"
"Johnston Memorial Hospital","HC RHEUMATOID FACTOR QUANTITATIVE","86431","$102.00","$5.02","$93.00","$56.10","$5.73","$51.00","$29.68","$29.68","$20.73","$31.98","$61.20","$5.02","$41.00","$41.82","$79.56","$81.60","$5.67","$5.95","$72.94","$5.67","$93.00","$5.70","$5.73"
"Johnston Memorial Hospital","HC QUANTIFERON","86480","$314.00","$54.88","$251.20","$172.70","$62.60","$157.00","$91.37","$91.37","$63.80","$98.44","$188.40","$54.88","$126.23","$128.74","$244.92","$251.20","$61.98","$65.08","$224.54","$61.98","$93.00","$62.29","$62.60"
"Johnston Memorial Hospital","HC SKIN TEST PPD","86580","$65.00","$5.12","$65.00","$35.75","$22.50","$32.50","$18.92","$18.92","$13.21","$20.38","$39.00","$5.12","$26.13","$26.65","$50.70","$52.00","$22.28","$23.39","$46.48","$22.28","$65.00","$22.39","$22.50"
"Johnston Memorial Hospital","HC RPR","86592","$87.00","$3.78","$87.00","$47.85","$4.31","$43.50","$25.32","$25.32","$17.68","$27.27","$52.20","$3.78","$34.97","$35.67","$67.86","$69.60","$4.27","$4.48","$62.21","$4.27","$87.00","$4.29","$4.31"
"Johnston Memorial Hospital","HC RPR TITER","86593","$68.00","$3.89","$68.00","$37.40","$4.44","$34.00","$19.79","$19.79","$13.82","$21.32","$40.80","$3.89","$27.34","$27.88","$53.04","$54.40","$4.40","$4.62","$48.63","$4.40","$68.00","$4.42","$4.44"
"Johnston Memorial Hospital","HC BARTONELLA ANTIBODIES","86611","$155.00","$9.02","$124.00","$85.25","$10.28","$77.50","$45.11","$45.11","$31.50","$48.59","$93.00","$9.02","$62.31","$63.55","$120.90","$124.00","$10.18","$10.69","$110.84","$10.18","$93.00","$10.23","$10.28"
"Johnston Memorial Hospital","HC BORRELIA BURGDORFERI CONFIRM","86617","$103.00","$13.72","$93.00","$56.65","$15.64","$51.50","$29.97","$29.97","$20.93","$32.29","$61.80","$13.72","$41.41","$42.23","$80.34","$82.40","$15.49","$16.26","$73.66","$15.49","$93.00","$15.57","$15.64"
"Johnston Memorial Hospital","HC BORRELIA BURGDORFERI","86618","$147.00","$15.08","$117.60","$80.85","$17.20","$73.50","$42.78","$42.78","$29.87","$46.08","$88.20","$15.08","$59.09","$60.27","$114.66","$117.60","$17.03","$17.88","$105.12","$17.03","$93.00","$17.12","$17.20"
"Johnston Memorial Hospital","HC LYME DISEASE ANTIBODIES","86618","$147.00","$15.08","$117.60","$80.85","$17.20","$73.50","$42.78","$42.78","$29.87","$46.08","$88.20","$15.08","$59.09","$60.27","$114.66","$117.60","$17.03","$17.88","$105.12","$17.03","$93.00","$17.12","$17.20"
"Johnston Memorial Hospital","HC CMV IGG SEROLOGY","86644","$177.00","$12.75","$141.60","$97.35","$14.53","$88.50","$51.51","$51.51","$35.97","$55.49","$106.20","$12.75","$71.15","$72.57","$138.06","$141.60","$14.39","$15.11","$126.57","$14.39","$93.00","$14.46","$14.53"
"Johnston Memorial Hospital","HC CMV IGM","86645","$141.00","$14.92","$112.80","$77.55","$17.02","$70.50","$41.03","$41.03","$28.65","$44.20","$84.60","$14.92","$56.68","$57.81","$109.98","$112.80","$16.85","$17.69","$100.83","$16.85","$93.00","$16.93","$17.02"
"Johnston Memorial Hospital","HC LACROSSE VIRUS-SEROLOGY","86651","$168.00","$11.68","$134.40","$92.40","$13.32","$84.00","$48.89","$48.89","$34.14","$52.67","$100.80","$11.68","$67.54","$68.88","$131.04","$134.40","$13.19","$13.85","$120.14","$13.19","$93.00","$13.26","$13.32"
