Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,BCBS,BCBS Medicare Advantage,Cash Discount,Cigna,Cigna Connect Network,Cigna SureFit,Coventry,First Carolina Care,First Carolina Care Medicare Advantage,First Health,First Medicare Direct,Humana,Humana Gold,Humana Medicare Advantage,MedCost,TriCare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Chatham Hospital","HC 5 NUCLEOTIDASE","83915","$218.00","$11.15","$200.56","$82.84","$64.53","$82.30","$61.04","$130.80","$165.03","$115.54","$117.72","$82.84","$196.20","$0.00","$194.02","$11.48","$191.84","$11.26","$11.26","$200.56","$11.15","$196.20","$64.80","$64.09"
"Chatham Hospital","HC PROSTATIC ACID PHOSPHATASE","84066","$120.00","$9.66","$110.40","$45.60","$35.52","$45.30","$33.60","$72.00","$90.84","$63.60","$64.80","$45.60","$108.00","$0.00","$106.80","$9.95","$105.60","$9.76","$9.76","$110.40","$9.66","$108.00","$35.67","$35.28"
"Chatham Hospital","HC T3 UPTAKE","84479","$64.00","$6.47","$58.88","$24.32","$18.94","$24.16","$17.92","$38.40","$48.45","$33.92","$34.56","$24.32","$57.60","$0.00","$56.96","$6.66","$56.32","$6.53","$6.53","$58.88","$6.47","$57.60","$19.02","$18.82"
"Chatham Hospital","HC REVERSE T3","84482","$357.00","$15.76","$328.44","$135.66","$105.67","$134.77","$99.96","$214.20","$270.25","$189.21","$192.78","$135.66","$321.30","$0.00","$317.73","$16.23","$314.16","$15.92","$15.92","$328.44","$15.76","$321.30","$106.12","$104.96"
"Chatham Hospital","HC 24 HR UREA NITROGEN CLEARANCE","84545","$73.00","$7.20","$67.16","$27.74","$21.61","$27.56","$20.44","$43.80","$55.26","$38.69","$39.42","$27.74","$65.70","$0.00","$64.97","$7.42","$64.24","$7.27","$7.27","$67.16","$7.20","$65.70","$21.70","$21.46"
"Chatham Hospital","HC BETA HCG, QUALITATIVE","84703","$172.00","$7.52","$158.24","$65.36","$50.91","$64.93","$48.16","$103.20","$130.20","$91.16","$92.88","$65.36","$154.80","$0.00","$153.08","$7.75","$151.36","$7.60","$7.60","$158.24","$7.52","$154.80","$51.13","$50.57"
"Chatham Hospital","HC PLATELET COUNT, MANUAL","85032","$70.00","$4.31","$64.40","$26.60","$0.00","$54.27","$19.60","$42.00","$52.99","$37.10","$37.80","$26.60","$63.00","$0.00","$62.30","$4.44","$61.60","$4.35","$4.35","$64.40","$4.31","$63.00","$20.81","$20.58"
"Chatham Hospital","HC RETICULOCYTE MANUAL","85044","$90.00","$4.31","$82.80","$34.20","$26.64","$33.98","$25.20","$54.00","$68.13","$47.70","$48.60","$34.20","$81.00","$0.00","$80.10","$4.44","$79.20","$4.35","$4.35","$82.80","$4.31","$81.00","$26.75","$26.46"
"Chatham Hospital","HC HEMAPATH. CONSULT, PERIPH. SME","85060","$130.00","$36.40","$119.60","$49.40","$38.48","$49.08","$36.40","$78.00","$98.41","$68.90","$70.20","$49.40","$117.00","$38.83","$115.70","$39.00","$114.40","$38.08","$38.08","$119.60","$37.90","$117.00","$38.64","$38.22"
"Chatham Hospital","HC ANTITHROMBIN III, ANTIGEN","85301","$248.00","$10.81","$228.16","$94.24","$73.41","$93.62","$69.44","$148.80","$187.74","$131.44","$133.92","$94.24","$223.20","$0.00","$220.72","$11.13","$218.24","$10.92","$10.92","$228.16","$10.81","$223.20","$73.72","$72.91"
"Chatham Hospital","HC D-DIMER (QUAL)","85378","$166.00","$9.72","$152.72","$63.08","$0.00","$128.70","$46.48","$99.60","$125.66","$87.98","$89.64","$63.08","$149.40","$0.00","$147.74","$10.01","$146.08","$9.82","$9.82","$152.72","$9.72","$149.40","$49.34","$48.80"
"Chatham Hospital","HC THROMBOPLASTIN INHIBITION","85705","$182.00","$9.63","$167.44","$69.16","$0.00","$141.10","$50.96","$109.20","$137.77","$96.46","$98.28","$69.16","$163.80","$0.00","$161.98","$9.92","$160.16","$9.73","$9.73","$167.44","$9.63","$163.80","$54.10","$53.51"
"Chatham Hospital","HC PLATLET FUNCTION SCREEN","85999","$137.00","$38.36","$126.04","$52.06","$40.55","$51.72","$38.36","$82.20","$103.71","$72.61","$73.98","$52.06","$123.30","$40.92","$121.93","$41.10","$120.56","$40.13","$40.13","$126.04","$39.94","$123.30","$40.72","$40.28"
"Chatham Hospital","HC COLD AGGLUTININ TITER, QUAN","86157","$114.00","$8.06","$104.88","$43.32","$33.74","$43.04","$31.92","$68.40","$86.30","$60.42","$61.56","$43.32","$102.60","$0.00","$101.46","$8.30","$100.32","$8.14","$8.14","$104.88","$8.06","$102.60","$33.89","$33.52"
"Chatham Hospital","HC CANDIDA ANTIBODIES","86628","$225.00","$12.01","$207.00","$85.50","$0.00","$174.44","$63.00","$135.00","$170.33","$119.25","$121.50","$85.50","$202.50","$0.00","$200.25","$12.37","$198.00","$12.13","$12.13","$207.00","$12.01","$202.50","$66.88","$66.15"
"Chatham Hospital","HC EB VIRUS, EARLY ANTIGEN","86663","$211.00","$13.12","$194.12","$80.18","$62.46","$79.65","$59.08","$126.60","$159.73","$111.83","$113.94","$80.18","$189.90","$0.00","$187.79","$13.51","$185.68","$13.25","$13.25","$194.12","$13.12","$189.90","$62.72","$62.03"
"Chatham Hospital","HC SACCHAROMYCES CERVISIAE X2","86671","$198.00","$12.25","$182.16","$75.24","$58.61","$74.75","$55.44","$118.80","$149.89","$104.94","$106.92","$75.24","$178.20","$0.00","$176.22","$12.62","$174.24","$12.37","$12.37","$182.16","$12.25","$178.20","$58.86","$58.21"
"Chatham Hospital","HC YERSENIA IGM ANTIBODY","86793","$151.00","$13.19","$138.92","$57.38","$44.70","$57.00","$42.28","$90.60","$114.31","$80.03","$81.54","$57.38","$135.90","$0.00","$134.39","$13.59","$132.88","$13.32","$13.32","$138.92","$13.19","$135.90","$44.88","$44.39"
"Chatham Hospital","HC ARC-RH PHENOTYPING","86906","$134.00","$7.75","$123.28","$50.92","$39.66","$50.59","$37.52","$80.40","$101.44","$71.02","$72.36","$50.92","$120.60","$40.03","$119.26","$7.98","$117.92","$7.83","$7.83","$123.28","$7.75","$120.60","$39.83","$39.40"
"Chatham Hospital","HC INCUBATION TECHNIQUE","86921","$81.00","$22.68","$74.52","$30.78","$0.00","$62.80","$22.68","$48.60","$61.32","$42.93","$43.74","$30.78","$72.90","$24.19","$72.09","$24.30","$71.28","$23.72","$23.72","$74.52","$23.61","$72.90","$24.08","$23.81"
"Chatham Hospital","HC KOH SKIN SCRAPING","87220","$62.00","$4.27","$57.04","$23.56","$18.35","$23.41","$17.36","$37.20","$46.93","$32.86","$33.48","$23.56","$55.80","$0.00","$55.18","$4.40","$54.56","$4.31","$4.31","$57.04","$4.27","$55.80","$18.43","$18.23"
"Chatham Hospital","HC CLOSTRIDIUM DIFFICILE TOXIN B","87230","$218.00","$19.74","$200.56","$82.84","$0.00","$169.02","$61.04","$130.80","$165.03","$115.54","$117.72","$82.84","$196.20","$0.00","$194.02","$20.33","$191.84","$19.94","$19.94","$200.56","$19.74","$196.20","$64.80","$64.09"
"Chatham Hospital","HC BORTELLA PERTUSSIS SMEAR, DFA","87265","$180.00","$11.98","$165.60","$68.40","$0.00","$139.55","$50.40","$108.00","$136.26","$95.40","$97.20","$68.40","$162.00","$0.00","$160.20","$12.34","$158.40","$12.10","$12.10","$165.60","$11.98","$162.00","$53.51","$52.92"
"Chatham Hospital","HC LEGIONELLA PNEUMOPHILA, DFA","87278","$346.00","$15.60","$318.32","$131.48","$0.00","$268.25","$96.88","$207.60","$261.92","$183.38","$186.84","$131.48","$311.40","$0.00","$307.94","$16.07","$304.48","$15.76","$15.76","$318.32","$15.60","$311.40","$102.85","$101.72"
"Chatham Hospital","HC GIARDIA LAMBLIA, EIA","87328","$81.00","$13.82","$74.52","$30.78","$23.98","$30.58","$22.68","$48.60","$61.32","$42.93","$43.74","$30.78","$72.90","$0.00","$72.09","$14.23","$71.28","$13.96","$13.96","$74.52","$13.82","$72.90","$24.08","$23.81"
"Chatham Hospital","HC E. COLI SHIGA TOXIN EIA","87427","$147.00","$11.98","$135.24","$55.86","$0.00","$113.97","$41.16","$88.20","$111.28","$77.91","$79.38","$55.86","$132.30","$0.00","$130.83","$12.34","$129.36","$12.10","$12.10","$135.24","$11.98","$132.30","$43.70","$43.22"
"Chatham Hospital","HC SHIGA-LIKE TOXIN","87427","$43.00","$11.98","$39.56","$16.34","$0.00","$33.34","$12.04","$25.80","$32.55","$22.79","$23.22","$16.34","$38.70","$0.00","$38.27","$12.34","$37.84","$12.10","$12.10","$39.56","$11.98","$38.70","$12.78","$12.64"
"Chatham Hospital","HC GC/CHLAMYDIA","87797","$147.00","$30.03","$135.24","$55.86","$43.51","$55.49","$41.16","$88.20","$111.28","$77.91","$79.38","$55.86","$132.30","$0.00","$130.83","$30.93","$129.36","$30.33","$30.33","$135.24","$30.03","$132.30","$43.70","$43.22"
"Chatham Hospital","HC RSV","87807","$194.00","$13.10","$178.48","$73.72","$57.42","$73.24","$54.32","$116.40","$146.86","$102.82","$104.76","$73.72","$174.60","$0.00","$172.66","$13.49","$170.72","$13.23","$13.23","$178.48","$13.10","$174.60","$57.67","$57.04"
"Chatham Hospital","HC FLOW MARKER 16 OR MORE","88189","$306.00","$85.68","$281.52","$116.28","$90.58","$115.52","$85.68","$183.60","$231.64","$162.18","$165.24","$116.28","$275.40","$91.40","$272.34","$91.80","$269.28","$89.63","$89.63","$281.52","$89.20","$275.40","$90.96","$89.96"
"Chatham Hospital","HC HER-2 FLUORESCENT (FISH) SPECIMEN","88368","$1,201.00","$336.28","$1,104.92","$456.38","$355.50","$453.38","$336.28","$720.60","$909.16","$636.53","$648.54","$456.38","$1,080.90","$358.74","$1,068.89","$360.30","$1,056.88","$351.77","$351.77","$1,104.92","$350.09","$1,080.90","$357.00","$353.09"
"Chatham Hospital","HC POST VAS EXAM","89321","$49.00","$12.05","$45.08","$18.62","$0.00","$37.99","$13.72","$29.40","$37.09","$25.97","$26.46","$18.62","$44.10","$0.00","$43.61","$12.41","$43.12","$12.17","$12.17","$45.08","$12.05","$44.10","$14.57","$14.41"
"Chatham Hospital","HC DRUG   7 DRUGS + ALC PRESUMPTIVE","80307","$49.00","$13.72","$49.00","$18.62","$14.50","$18.50","$13.72","$29.40","$37.09","$25.97","$26.46","$18.62","$44.10","$14.64","$43.61","$49.00","$43.12","$49.00","$49.00","$45.08","$49.00","$44.10","$14.57","$14.41"
"Chatham Hospital","HC BASIC METABOLIC PANEL","80048","$334.00","$8.46","$307.28","$126.92","$98.86","$126.09","$93.52","$200.40","$252.84","$177.02","$180.36","$126.92","$300.60","$0.00","$297.26","$8.71","$293.92","$8.54","$8.54","$307.28","$8.46","$300.60","$99.28","$98.20"
"Chatham Hospital","HC ELECTROLYTES PANEL","80051","$89.00","$7.01","$81.88","$33.82","$26.34","$33.60","$24.92","$53.40","$67.37","$47.17","$48.06","$33.82","$80.10","$0.00","$79.21","$7.22","$78.32","$7.08","$7.08","$81.88","$7.01","$80.10","$26.46","$26.17"
"Chatham Hospital","HC LIPID PANEL","80061","$261.00","$13.39","$240.12","$99.18","$77.26","$98.53","$73.08","$156.60","$197.58","$138.33","$140.94","$99.18","$234.90","$77.96","$232.29","$13.79","$229.68","$13.52","$13.52","$240.12","$13.39","$234.90","$77.58","$76.73"
"Chatham Hospital","HC SINGLE DRUG CLASS PRESUMPTIVE","80307","$43.00","$12.04","$43.00","$16.34","$12.73","$16.23","$12.04","$25.80","$32.55","$22.79","$23.22","$16.34","$38.70","$12.84","$38.27","$43.00","$37.84","$43.00","$43.00","$39.56","$43.00","$38.70","$12.78","$12.64"
"Chatham Hospital","HC LSD URINE","80323","$135.00","$37.80","$124.20","$51.30","$39.96","$50.96","$37.80","$81.00","$102.20","$71.55","$72.90","$51.30","$121.50","$40.32","$120.15","$117.86","$118.80","$115.57","$115.57","$124.20","$114.43","$121.50","$40.13","$39.69"
"Chatham Hospital","HC NICOTENE URINE","80323","$99.00","$27.72","$99.00","$37.62","$29.30","$37.37","$27.72","$59.40","$74.94","$52.47","$53.46","$37.62","$89.10","$29.57","$88.11","$99.00","$87.12","$99.00","$99.00","$91.08","$99.00","$89.10","$29.43","$29.11"
"Chatham Hospital","HC METHADONE URINE SCREENING PRESUMPTIVE","80307","$47.00","$13.16","$47.00","$17.86","$13.91","$17.74","$13.16","$28.20","$35.58","$24.91","$25.38","$17.86","$42.30","$14.04","$41.83","$47.00","$41.36","$47.00","$47.00","$43.24","$47.00","$42.30","$13.97","$13.82"
"Chatham Hospital","HC OPIATES URINE SCREENING PRESUMPTIVE","80307","$34.00","$9.52","$34.00","$12.92","$10.06","$12.84","$9.52","$20.40","$25.74","$18.02","$18.36","$12.92","$30.60","$10.16","$30.26","$34.00","$29.92","$34.00","$34.00","$31.28","$34.00","$30.60","$10.11","$10.00"
"Chatham Hospital","HC BARBITURATE URINE PRESUMPTIVE","80307","$34.00","$9.52","$34.00","$12.92","$10.06","$12.84","$9.52","$20.40","$25.74","$18.02","$18.36","$12.92","$30.60","$10.16","$30.26","$34.00","$29.92","$34.00","$34.00","$31.28","$34.00","$30.60","$10.11","$10.00"
"Chatham Hospital","HC BENZODIAZEPINE URINE SCREENING PRESUMPTIVE","80307","$34.00","$9.52","$34.00","$12.92","$10.06","$12.84","$9.52","$20.40","$25.74","$18.02","$18.36","$12.92","$30.60","$10.16","$30.26","$34.00","$29.92","$34.00","$34.00","$31.28","$34.00","$30.60","$10.11","$10.00"
"Chatham Hospital","HC CANNABINOID   URINE PRESUMPTIVE","80307","$151.00","$42.28","$138.92","$57.38","$44.70","$57.00","$42.28","$90.60","$114.31","$80.03","$81.54","$57.38","$135.90","$45.10","$134.39","$64.00","$132.88","$62.76","$62.76","$138.92","$62.14","$135.90","$44.88","$44.39"
"Chatham Hospital","HC COCAINE METABOLITE URINE PRESUMPTIVE","80307","$34.00","$9.52","$34.00","$12.92","$10.06","$12.84","$9.52","$20.40","$25.74","$18.02","$18.36","$12.92","$30.60","$10.16","$30.26","$34.00","$29.92","$34.00","$34.00","$31.28","$34.00","$30.60","$10.11","$10.00"
"Chatham Hospital","HC AMPHETAMINE URINE PRESUMPTIVE","80307","$34.00","$9.52","$34.00","$12.92","$10.06","$12.84","$9.52","$20.40","$25.74","$18.02","$18.36","$12.92","$30.60","$10.16","$30.26","$34.00","$29.92","$34.00","$34.00","$31.28","$34.00","$30.60","$10.11","$10.00"
"Chatham Hospital","HC URINE TOX   MULTIPLE DRUG CLASSES PRESUMPTIVE","80307","$268.00","$62.14","$246.56","$101.84","$79.33","$101.17","$75.04","$160.80","$202.88","$142.04","$144.72","$101.84","$241.20","$80.05","$238.52","$64.00","$235.84","$62.76","$62.76","$246.56","$62.14","$241.20","$79.66","$78.79"
"Chatham Hospital","HC AMIKACIN, PEAK","80150","$187.00","$15.08","$172.04","$71.06","$55.35","$70.59","$52.36","$112.20","$141.56","$99.11","$100.98","$71.06","$168.30","$0.00","$166.43","$15.53","$164.56","$15.23","$15.23","$172.04","$15.08","$168.30","$55.59","$54.98"
"Chatham Hospital","HC AMIKACIN, TROUGH","80150","$187.00","$15.08","$172.04","$71.06","$55.35","$70.59","$52.36","$112.20","$141.56","$99.11","$100.98","$71.06","$168.30","$0.00","$166.43","$15.53","$164.56","$15.23","$15.23","$172.04","$15.08","$168.30","$55.59","$54.98"
"Chatham Hospital","HC AMIKACIN","80150","$107.00","$15.08","$98.44","$40.66","$31.67","$40.39","$29.96","$64.20","$81.00","$56.71","$57.78","$40.66","$96.30","$0.00","$95.23","$15.53","$94.16","$15.23","$15.23","$98.44","$15.08","$96.30","$31.81","$31.46"
"Chatham Hospital","HC CLOZAPINE LEVEL","80159","$215.00","$20.15","$197.80","$81.70","$63.64","$81.16","$60.20","$129.00","$162.76","$113.95","$116.10","$81.70","$193.50","$0.00","$191.35","$20.75","$189.20","$20.35","$20.35","$197.80","$20.15","$193.50","$63.91","$63.21"
"Chatham Hospital","HC CARBEMAZEPINE","80156","$171.00","$14.57","$157.32","$64.98","$50.62","$64.55","$47.88","$102.60","$129.45","$90.63","$92.34","$64.98","$153.90","$0.00","$152.19","$15.01","$150.48","$14.72","$14.72","$157.32","$14.57","$153.90","$50.83","$50.27"
"Chatham Hospital","HC DIGOXIN TOTAL","80162","$131.00","$13.28","$120.52","$49.78","$38.78","$49.45","$36.68","$78.60","$99.17","$69.43","$70.74","$49.78","$117.90","$0.00","$116.59","$13.68","$115.28","$13.41","$13.41","$120.52","$13.28","$117.90","$38.94","$38.51"
"Chatham Hospital","HC VALPROIC ACID TOTAL","80164","$172.00","$13.54","$158.24","$65.36","$50.91","$64.93","$48.16","$103.20","$130.20","$91.16","$92.88","$65.36","$154.80","$0.00","$153.08","$13.95","$151.36","$13.68","$13.68","$158.24","$13.54","$154.80","$51.13","$50.57"
"Chatham Hospital","HC GENTAMICIN TROUGH","80170","$165.00","$16.38","$151.80","$62.70","$48.84","$62.29","$46.20","$99.00","$124.91","$87.45","$89.10","$62.70","$148.50","$0.00","$146.85","$16.87","$145.20","$16.54","$16.54","$151.80","$16.38","$148.50","$49.05","$48.51"
"Chatham Hospital","HC GENTAMICIN PEAK","80170","$165.00","$16.38","$151.80","$62.70","$48.84","$62.29","$46.20","$99.00","$124.91","$87.45","$89.10","$62.70","$148.50","$0.00","$146.85","$16.87","$145.20","$16.54","$16.54","$151.80","$16.38","$148.50","$49.05","$48.51"
"Chatham Hospital","HC GENTAMICIN, RANDOM LEVEL","80170","$165.00","$16.38","$151.80","$62.70","$48.84","$62.29","$46.20","$99.00","$124.91","$87.45","$89.10","$62.70","$148.50","$0.00","$146.85","$16.87","$145.20","$16.54","$16.54","$151.80","$16.38","$148.50","$49.05","$48.51"
"Chatham Hospital","HC LITHIUM","80178","$120.00","$6.61","$110.40","$45.60","$35.52","$45.30","$33.60","$72.00","$90.84","$63.60","$64.80","$45.60","$108.00","$0.00","$106.80","$6.81","$105.60","$6.68","$6.68","$110.40","$6.61","$108.00","$35.67","$35.28"
"Chatham Hospital","HC DILANTIN (PHENYTOIN)","80185","$188.00","$13.25","$172.96","$71.44","$55.65","$70.97","$52.64","$112.80","$142.32","$99.64","$101.52","$71.44","$169.20","$0.00","$167.32","$13.65","$165.44","$13.38","$13.38","$172.96","$13.25","$169.20","$55.88","$55.27"
"Chatham Hospital","HC FREE DILANTIN (PHENYTOIN)","80186","$107.00","$13.76","$98.44","$40.66","$31.67","$40.39","$29.96","$64.20","$81.00","$56.71","$57.78","$40.66","$96.30","$0.00","$95.23","$14.17","$94.16","$13.90","$13.90","$98.44","$13.76","$96.30","$31.81","$31.46"
"Chatham Hospital","HC SIROLUMUS (RAPMUNE)","80195","$257.00","$13.73","$236.44","$97.66","$76.07","$97.02","$71.96","$154.20","$194.55","$136.21","$138.78","$97.66","$231.30","$0.00","$228.73","$14.14","$226.16","$13.87","$13.87","$236.44","$13.73","$231.30","$76.39","$75.56"
"Chatham Hospital","HC SALICYLATE","80329","$131.00","$36.68","$120.52","$49.78","$38.78","$49.45","$36.68","$78.60","$99.17","$69.43","$70.74","$49.78","$117.90","$39.13","$116.59","$117.86","$115.28","$115.57","$115.57","$120.52","$114.43","$117.90","$38.94","$38.51"
"Chatham Hospital","HC TACROLIMUS","80197","$304.00","$13.73","$279.68","$115.52","$89.98","$114.76","$85.12","$182.40","$230.13","$161.12","$164.16","$115.52","$273.60","$0.00","$270.56","$14.14","$267.52","$13.87","$13.87","$279.68","$13.73","$273.60","$90.36","$89.38"
"Chatham Hospital","HC THEOPHYLLINE","80198","$171.00","$14.14","$157.32","$64.98","$50.62","$64.55","$47.88","$102.60","$129.45","$90.63","$92.34","$64.98","$153.90","$0.00","$152.19","$14.56","$150.48","$14.28","$14.28","$157.32","$14.14","$153.90","$50.83","$50.27"
"Chatham Hospital","HC TOBRAMYCIN, PEAK","80200","$134.00","$16.13","$123.28","$50.92","$39.66","$50.59","$37.52","$80.40","$101.44","$71.02","$72.36","$50.92","$120.60","$0.00","$119.26","$16.61","$117.92","$16.29","$16.29","$123.28","$16.13","$120.60","$39.83","$39.40"
"Chatham Hospital","HC TOBRAMCYIN","80200","$144.00","$16.13","$132.48","$54.72","$42.62","$54.36","$40.32","$86.40","$109.01","$76.32","$77.76","$54.72","$129.60","$0.00","$128.16","$16.61","$126.72","$16.29","$16.29","$132.48","$16.13","$129.60","$42.80","$42.34"
"Chatham Hospital","HC TOBRAMYCIN, RANDOM","80200","$167.00","$16.13","$153.64","$63.46","$49.43","$63.04","$46.76","$100.20","$126.42","$88.51","$90.18","$63.46","$150.30","$0.00","$148.63","$16.61","$146.96","$16.29","$16.29","$153.64","$16.13","$150.30","$49.64","$49.10"
"Chatham Hospital","HC VANCOMYCIN, PEAK","80202","$199.00","$13.54","$183.08","$75.62","$58.90","$75.12","$55.72","$119.40","$150.64","$105.47","$107.46","$75.62","$179.10","$0.00","$177.11","$13.95","$175.12","$13.68","$13.68","$183.08","$13.54","$179.10","$59.15","$58.51"
"Chatham Hospital","HC VANCOMYCIN TROUGH","80202","$167.00","$13.54","$153.64","$63.46","$49.43","$63.04","$46.76","$100.20","$126.42","$88.51","$90.18","$63.46","$150.30","$0.00","$148.63","$13.95","$146.96","$13.68","$13.68","$153.64","$13.54","$150.30","$49.64","$49.10"
"Chatham Hospital","HC VANCOMYCIN, RANDOM","80202","$167.00","$13.54","$153.64","$63.46","$49.43","$63.04","$46.76","$100.20","$126.42","$88.51","$90.18","$63.46","$150.30","$0.00","$148.63","$13.95","$146.96","$13.68","$13.68","$153.64","$13.54","$150.30","$49.64","$49.10"
"Chatham Hospital","HC AMIODARONE LEVEL","82542","$268.00","$24.09","$246.56","$101.84","$79.33","$101.17","$75.04","$160.80","$202.88","$142.04","$144.72","$101.84","$241.20","$0.00","$238.52","$24.81","$235.84","$24.33","$24.33","$246.56","$24.09","$241.20","$79.66","$78.79"
"Chatham Hospital","HC MISC TOXICOLOGY PROCEDURE","80299","$111.00","$18.64","$102.12","$42.18","$32.86","$41.90","$31.08","$66.60","$84.03","$58.83","$59.94","$42.18","$99.90","$0.00","$98.79","$19.20","$97.68","$18.83","$18.83","$102.12","$18.64","$99.90","$32.99","$32.63"
"Chatham Hospital","HC ACETAMINOPHEN PRESUMPTIVE","80307","$131.00","$36.68","$120.52","$49.78","$38.78","$49.45","$36.68","$78.60","$99.17","$69.43","$70.74","$49.78","$117.90","$39.13","$116.59","$64.00","$115.28","$62.76","$62.76","$120.52","$62.14","$117.90","$38.94","$38.51"
"Chatham Hospital","HC KETONES, SERUM","82009","$118.00","$4.52","$108.56","$44.84","$34.93","$44.55","$33.04","$70.80","$89.33","$62.54","$63.72","$44.84","$106.20","$0.00","$105.02","$4.66","$103.84","$4.57","$4.57","$108.56","$4.52","$106.20","$35.08","$34.69"
"Chatham Hospital","HC ACETONE QUALITATIVE","82009","$118.00","$4.52","$108.56","$44.84","$34.93","$44.55","$33.04","$70.80","$89.33","$62.54","$63.72","$44.84","$106.20","$0.00","$105.02","$4.66","$103.84","$4.57","$4.57","$108.56","$4.52","$106.20","$35.08","$34.69"
