Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,Aetna NC Preferred,BCBS,Cash Discount,Cigna,Cigna Wayne Alliance,First Health,Humana Medciare Advantage,Liberty Medicare Advantage,MedCost,TriCare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Wayne Memorial Hospital","HC MRI ABD W/&W/O CONTRAST","74183","$3,000.00","$367.44","$2,769.00","$2,769.00","$386.78","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$386.78","$0.00","$2,490.00","$367.44","$2,292.00","$386.78","$394.51"
"Wayne Memorial Hospital","HC MRI BREAST W CONT BIL","77049","$3,000.00","$367.44","$2,769.00","$2,769.00","$386.78","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$386.78","$0.00","$2,490.00","$367.44","$2,292.00","$386.78","$394.51"
"Wayne Memorial Hospital","HC MRI BRAIN WO CONT","70551","$2,400.00","$224.25","$2,215.20","$2,215.20","$236.05","$1,920.00","$1,998.00","$1,440.00","$2,023.20","$0.00","$2,112.00","$236.05","$0.00","$1,992.00","$224.25","$1,833.60","$236.05","$240.77"
"Wayne Memorial Hospital","HC MRI BRAIN W CONT","70552","$3,000.00","$351.50","$2,769.00","$2,769.00","$370.01","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$370.01","$388.51","$2,490.00","$351.50","$2,292.00","$370.01","$377.41"
"Wayne Memorial Hospital","HC MRI BRAIN WO FLD W CONT","70553","$3,000.00","$367.44","$2,769.00","$2,769.00","$386.78","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$386.78","$0.00","$2,490.00","$367.44","$2,292.00","$386.78","$394.51"
"Wayne Memorial Hospital","HC MRI SPINAL CNL & CNTNTS CERV WO CONT","72141","$2,400.00","$224.25","$2,215.20","$2,215.20","$236.05","$1,920.00","$1,998.00","$1,440.00","$2,023.20","$0.00","$2,112.00","$236.05","$0.00","$1,992.00","$224.25","$1,833.60","$236.05","$240.77"
"Wayne Memorial Hospital","HC MRI SPINAL CNL & CNTNTS CERV W CONT","72142","$3,000.00","$343.08","$2,769.00","$2,769.00","$361.14","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$361.14","$0.00","$2,490.00","$343.08","$2,292.00","$361.14","$368.36"
"Wayne Memorial Hospital","HC MRI SPINAL CNL & CNTNTS THOR WO CONT","72146","$2,400.00","$224.25","$2,215.20","$2,215.20","$236.05","$1,920.00","$1,998.00","$1,440.00","$2,023.20","$0.00","$2,112.00","$236.05","$0.00","$1,992.00","$224.25","$1,833.60","$236.05","$240.77"
"Wayne Memorial Hospital","HC MRI SPINAL CNL & CNTNTS THOR W CONT","72147","$3,000.00","$2,292.00","$2,769.00","$2,769.00","$0.00","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$0.00","$0.00","$2,490.00","$0.00","$2,292.00","$0.00","$0.00"
"Wayne Memorial Hospital","HC MRI SPINAL CNL & CNTNTS LUMB WO CONT","72148","$2,400.00","$224.25","$2,215.20","$2,215.20","$236.05","$1,920.00","$1,998.00","$1,440.00","$2,023.20","$0.00","$2,112.00","$236.05","$0.00","$1,992.00","$224.25","$1,833.60","$236.05","$240.77"
"Wayne Memorial Hospital","HC MRI SPINAL CNL & CNTNTS LUMB W CONT","72149","$3,000.00","$367.44","$2,769.00","$2,769.00","$375.32","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$386.78","$0.00","$2,490.00","$367.44","$2,292.00","$386.78","$394.51"
"Wayne Memorial Hospital","HC MRI SPINAL CNL & CNTNTS CERV WO FLD W CONT","72156","$3,000.00","$367.44","$2,769.00","$2,769.00","$386.78","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$386.78","$0.00","$2,490.00","$367.44","$2,292.00","$386.78","$394.51"
"Wayne Memorial Hospital","HC MRI SPINAL CNL & CNTNTS THOR WO FLD W CONT","72157","$3,000.00","$367.44","$2,769.00","$2,769.00","$386.78","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$386.78","$0.00","$2,490.00","$367.44","$2,292.00","$386.78","$394.51"
"Wayne Memorial Hospital","HC MRI SPINAL CNL & CNTNTS LUMB WO FLD W CONT","72158","$3,000.00","$367.44","$2,769.00","$2,769.00","$386.78","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$386.78","$0.00","$2,490.00","$367.44","$2,292.00","$386.78","$394.51"
"Wayne Memorial Hospital","HC MRI ORBIT FACE NECK WO CONT","70540","$1,900.00","$216.15","$1,753.70","$1,753.70","$216.15","$1,520.00","$1,581.75","$1,140.00","$1,601.70","$0.00","$1,672.00","$236.05","$0.00","$1,577.00","$224.25","$1,451.60","$216.46","$240.77"
"Wayne Memorial Hospital","HC MRI ORBIT FACE NK WO FLD W CONT","70543","$3,000.00","$367.44","$2,769.00","$2,769.00","$386.78","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$386.78","$0.00","$2,490.00","$367.44","$2,292.00","$386.78","$394.51"
"Wayne Memorial Hospital","HC MRA HEAD WO CONT","70544","$1,900.00","$224.25","$1,753.70","$1,753.70","$236.05","$1,520.00","$1,581.75","$1,140.00","$1,601.70","$0.00","$1,672.00","$236.05","$0.00","$1,577.00","$224.25","$1,451.60","$236.05","$240.77"
"Wayne Memorial Hospital","HC MRA HEAD W CONT","70545","$2,179.00","$356.55","$2,011.22","$2,011.22","$375.32","$1,743.20","$1,814.02","$1,307.40","$1,836.90","$0.00","$1,917.52","$375.32","$394.09","$1,808.57","$356.55","$1,664.76","$375.32","$382.83"
"Wayne Memorial Hospital","HC MRA HEAD WO FLD W CONT","70546","$3,000.00","$367.44","$2,769.00","$2,769.00","$386.78","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$386.78","$0.00","$2,490.00","$367.44","$2,292.00","$386.78","$394.51"
"Wayne Memorial Hospital","HC MRA NECK WO CONT","70547","$1,900.00","$216.15","$1,753.70","$1,753.70","$216.15","$1,520.00","$1,581.75","$1,140.00","$1,601.70","$0.00","$1,672.00","$227.36","$240.51","$1,577.00","$217.60","$1,451.60","$229.06","$233.64"
"Wayne Memorial Hospital","HC MRA NECK WO FLD W CONT","70549","$3,000.00","$351.50","$2,769.00","$2,769.00","$375.32","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$375.32","$388.51","$2,490.00","$351.50","$2,292.00","$375.32","$377.41"
"Wayne Memorial Hospital","HC MRA ABD W CONT","74185","$3,000.00","$354.68","$2,769.00","$2,769.00","$375.32","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$354.68","$394.09","$2,490.00","$356.55","$2,292.00","$375.32","$382.83"
"Wayne Memorial Hospital","HC MRA ABD WO CONT","74185","$3,000.00","$216.46","$2,769.00","$2,769.00","$229.06","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$216.46","$240.51","$2,490.00","$217.60","$2,292.00","$229.06","$233.64"
"Wayne Memorial Hospital","HC MRA ABD WO+W CONT","74185","$3,519.00","$354.68","$3,248.04","$3,248.04","$375.32","$2,815.20","$2,929.57","$2,111.40","$2,966.52","$0.00","$3,096.72","$354.68","$394.09","$2,920.77","$356.55","$2,688.52","$375.32","$382.83"
"Wayne Memorial Hospital","HC MRI BREAST W/O CONTRAST UNILATERAL","77046","$1,900.00","$217.60","$1,753.70","$1,753.70","$229.06","$1,520.00","$1,581.75","$1,140.00","$1,601.70","$0.00","$1,672.00","$229.06","$240.51","$1,577.00","$217.60","$1,451.60","$229.06","$233.64"
"Wayne Memorial Hospital","HC MRI BREAST W/O CONTRAST BILATERAL","77047","$3,800.00","$224.25","$3,507.40","$3,507.40","$236.05","$3,040.00","$3,163.50","$2,280.00","$3,203.40","$0.00","$3,344.00","$236.05","$0.00","$3,154.00","$224.25","$2,903.20","$236.05","$240.77"
"Wayne Memorial Hospital","HC MRI BREAST W/ & W/O CONTRAST INCLUDE CAD UNILATERAL","77048","$3,000.00","$356.55","$2,769.00","$2,769.00","$375.32","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$375.32","$394.09","$2,490.00","$356.55","$2,292.00","$375.32","$382.83"
"Wayne Memorial Hospital","HC MRI BREAST W/ & W/O CONTRAST INCLUDE CAD BILATERAL","77049","$3,000.00","$367.44","$2,769.00","$2,769.00","$386.78","$2,400.00","$2,497.50","$1,800.00","$2,529.00","$0.00","$2,640.00","$386.78","$0.00","$2,490.00","$367.44","$2,292.00","$386.78","$394.51"
"Wayne Memorial Hospital","HC DX LMBR SPI PNXR W FLOURO OR CT GUIDE","62328","$1,250.00","$601.46","$1,153.75","$1,153.75","$633.12","$1,000.00","$993.13","$750.00","$1,053.75","$0.00","$1,100.00","$633.12","$0.00","$1,037.50","$601.46","$955.00","$633.12","$645.78"
"Wayne Memorial Hospital","HC THERAPEUTIC SPINAL DRAIN CSF USING CATHETER INCLD CT/FLUORO GUIDE","62329","$1,250.00","$583.64","$1,153.75","$1,153.75","$614.36","$1,000.00","$993.13","$750.00","$1,053.75","$0.00","$1,100.00","$614.36","$645.08","$1,037.50","$583.64","$955.00","$614.36","$626.65"
"Wayne Memorial Hospital","HC TRANSCRANIAL DOPPLER LTD","93888","$500.00","$104.66","$461.50","$461.50","$110.16","$400.00","$377.50","$300.00","$421.50","$0.00","$440.00","$110.16","$115.67","$415.00","$104.66","$382.00","$110.16","$112.37"
"Wayne Memorial Hospital","HC EXERCISE HYPEREMIA BIL","93924","$821.00","$121.91","$757.78","$757.78","$128.32","$656.80","$619.86","$492.60","$692.10","$0.00","$722.48","$128.32","$134.74","$681.43","$121.91","$627.24","$128.32","$130.89"
"Wayne Memorial Hospital","HC DUPLEX COMPL ABD PEL SCRO RETRO","93975","$953.00","$224.25","$879.62","$879.62","$236.05","$762.40","$719.52","$571.80","$803.38","$0.00","$838.64","$236.05","$0.00","$790.99","$224.25","$728.09","$236.05","$240.77"
"Wayne Memorial Hospital","HC DUPLEX LTD ABD PEL SCRT RETRO","93976","$801.00","$103.96","$739.32","$739.32","$103.96","$640.80","$604.76","$480.60","$675.24","$0.00","$704.88","$110.16","$115.67","$664.83","$104.66","$611.96","$110.16","$112.37"
"Wayne Memorial Hospital","HC DUPLEX ART INFLOW, VEN OUTFLOW FOR PREOP VESSEL ASSESSMENT (HEMODIALYSIS ACCESS) COMPL BIL","93985","$466.00","$214.52","$430.12","$430.12","$216.15","$372.80","$351.83","$279.60","$392.84","$0.00","$410.08","$225.81","$237.10","$386.78","$214.52","$356.02","$216.15","$233.64"
"Wayne Memorial Hospital","HC DUPLEX ART INFLOW, VEN OUTFLOW FOR PREOP VESSEL ASSESSMENT (HEMODIALYSIS ACCESS)  COMPL UNI STD","93986","$112.00","$84.00","$115.67","$103.38","$110.16","$89.60","$84.56","$67.20","$94.42","$0.00","$98.56","$110.16","$115.67","$92.96","$84.00","$85.57","$110.16","$112.37"
"Wayne Memorial Hospital","HC CLINITRON THERAPY BED","","$62.00","$47.37","$57.23","$57.23","$0.00","$49.60","$51.62","$37.20","$52.27","$0.00","$54.56","$0.00","$0.00","$51.46","$0.00","$47.37","$0.00","$0.00"
"Wayne Memorial Hospital","HC MAGNUM II SYSTEM ICU","","$69.00","$52.72","$63.69","$63.69","$0.00","$55.20","$57.44","$41.40","$58.17","$0.00","$60.72","$0.00","$0.00","$57.27","$0.00","$52.72","$0.00","$0.00"
"Wayne Memorial Hospital","HC CLINITRON THER.(THER. BED SAND","","$253.00","$193.29","$233.52","$233.52","$0.00","$202.40","$210.62","$151.80","$213.28","$0.00","$222.64","$0.00","$0.00","$209.99","$0.00","$193.29","$0.00","$0.00"
"Wayne Memorial Hospital","HC SCREENING CARDIAC CALCIUM SCORE","","$181.00","$136.66","$167.06","$167.06","$0.00","$144.80","$136.66","$108.60","$152.58","$0.00","$159.28","$0.00","$0.00","$150.23","$0.00","$138.28","$0.00","$0.00"
"Wayne Memorial Hospital","HC CAPILLARY BLOOD COLLECTION","36416","$27.00","$20.63","$24.92","$24.92","$0.00","$21.60","$0.00","$16.20","$22.76","$0.00","$23.76","$0.00","$0.00","$22.41","$0.00","$20.63","$0.00","$0.00"
"Wayne Memorial Hospital","HC COMPREHENSIVE METABOLIC PANEL","80053","$179.00","$10.14","$167.44","$165.22","$10.56","$143.20","$167.44","$107.40","$150.90","$0.00","$157.52","$10.56","$0.00","$148.57","$10.14","$136.76","$10.56","$10.77"
"Wayne Memorial Hospital","HC RENAL PANEL","80069","$232.00","$8.33","$217.01","$214.14","$8.68","$185.60","$217.01","$139.20","$195.58","$0.00","$204.16","$8.68","$0.00","$192.56","$8.33","$177.25","$8.68","$8.85"
"Wayne Memorial Hospital","HC ACUTE HEPATITIS PANEL","80074","$541.00","$45.72","$506.05","$499.34","$47.63","$432.80","$506.05","$324.60","$456.06","$0.00","$476.08","$47.63","$0.00","$449.03","$45.72","$413.32","$47.63","$48.58"
"Wayne Memorial Hospital","HC HEPATIC FUNCTION PANEL","80076","$57.00","$7.84","$53.32","$52.61","$8.17","$45.60","$53.32","$34.20","$48.05","$0.00","$50.16","$8.17","$0.00","$47.31","$7.84","$43.55","$8.17","$8.33"
"Wayne Memorial Hospital","HC MECONIUM  PRESUMPTIVE","80307","$214.00","$59.65","$200.18","$197.52","$62.14","$171.20","$200.18","$128.40","$180.40","$0.00","$188.32","$62.14","$0.00","$177.62","$59.65","$163.50","$62.14","$63.38"
"Wayne Memorial Hospital","HC QUINIDINE","80194","$25.00","$19.10","$23.39","$23.08","$0.00","$20.00","$23.39","$15.00","$21.08","$0.00","$22.00","$0.00","$0.00","$20.75","$0.00","$19.10","$0.00","$0.00"
"Wayne Memorial Hospital","HC URINE, MICROSCOPIC","81015","$22.00","$2.93","$20.58","$20.31","$3.05","$17.60","$20.58","$13.20","$18.55","$0.00","$19.36","$3.05","$3.20","$18.26","$2.93","$16.81","$3.05","$3.11"
"Wayne Memorial Hospital","HC ACETONE, URINE","81099","$9.00","$6.88","$8.42","$8.31","$0.00","$7.20","$8.42","$5.40","$7.59","$0.00","$7.92","$0.00","$0.00","$7.47","$0.00","$6.88","$0.00","$0.00"
"Wayne Memorial Hospital","HC BCR ABL MAJOR BREAKPOINT","81206","$770.00","$157.40","$720.26","$710.71","$0.00","$616.00","$720.26","$462.00","$649.11","$0.00","$677.60","$0.00","$0.00","$639.10","$157.40","$588.28","$0.00","$0.00"
"Wayne Memorial Hospital","HC BRAF GENE ANALYSIS","81210","$220.00","$165.00","$205.79","$203.06","$0.00","$176.00","$205.79","$132.00","$185.46","$0.00","$193.60","$0.00","$0.00","$182.60","$165.00","$168.08","$0.00","$0.00"
"Wayne Memorial Hospital","HC CF, GENE ANALYSIS COMMON VARIANT","81220","$1,761.00","$534.34","$1,647.24","$1,625.40","$556.60","$1,408.80","$1,647.24","$1,056.60","$1,484.52","$0.00","$1,549.68","$556.60","$584.43","$1,461.63","$534.34","$1,345.40","$556.60","$567.73"
"Wayne Memorial Hospital","HC CYP2C19 RESPONSE GENOTYPING","81225","$350.00","$262.50","$327.39","$323.05","$0.00","$280.00","$327.39","$210.00","$295.05","$0.00","$308.00","$0.00","$0.00","$290.50","$262.50","$267.40","$0.00","$0.00"
"Wayne Memorial Hospital","HC MICROARRAY ANALYSIS SNP","81229","$2,060.00","$1,113.60","$1,926.92","$1,901.38","$0.00","$1,648.00","$1,926.92","$1,236.00","$1,736.58","$0.00","$1,812.80","$0.00","$0.00","$1,709.80","$1,113.60","$1,573.84","$0.00","$0.00"
"Wayne Memorial Hospital","HC EGFR GENE ANALYSIS","81235","$880.00","$311.60","$823.15","$812.24","$0.00","$704.00","$823.15","$528.00","$741.84","$0.00","$774.40","$0.00","$0.00","$730.40","$311.60","$672.32","$0.00","$0.00"
"Wayne Memorial Hospital","HC FACTOR 2 GENE ANALYSIS","81240","$245.00","$63.06","$229.17","$226.14","$0.00","$196.00","$229.17","$147.00","$206.54","$0.00","$215.60","$0.00","$0.00","$203.35","$63.06","$187.18","$0.00","$0.00"
"Wayne Memorial Hospital","HC FACTOR V LEIDEN","81241","$308.00","$70.44","$288.10","$284.28","$0.00","$246.40","$288.10","$184.80","$259.64","$0.00","$271.04","$0.00","$0.00","$255.64","$70.44","$235.31","$0.00","$0.00"
"Wayne Memorial Hospital","HC FMR 1 GENE ANALYSIS","81243","$498.00","$54.76","$465.83","$459.65","$0.00","$398.40","$465.83","$298.80","$419.81","$0.00","$438.24","$0.00","$0.00","$413.34","$54.76","$380.47","$0.00","$0.00"
"Wayne Memorial Hospital","HC FLT3 ITD GENE ANALYSIS","81245","$330.00","$158.89","$308.68","$304.59","$0.00","$264.00","$308.68","$198.00","$278.19","$0.00","$290.40","$0.00","$0.00","$273.90","$158.89","$252.12","$0.00","$0.00"
"Wayne Memorial Hospital","HC CONX 26 SEQUENCE ANALYSIS","81252","$242.00","$97.08","$226.37","$223.37","$0.00","$193.60","$226.37","$145.20","$204.01","$0.00","$212.96","$0.00","$0.00","$200.86","$97.08","$184.89","$0.00","$0.00"
"Wayne Memorial Hospital","HC HFE GENE ANALYSIS","81256","$680.00","$62.75","$636.07","$627.64","$0.00","$544.00","$636.07","$408.00","$573.24","$0.00","$598.40","$0.00","$0.00","$564.40","$62.75","$519.52","$0.00","$0.00"
"Wayne Memorial Hospital","HC IGH GENE REARRANGEMENT","81261","$300.00","$190.07","$280.62","$276.90","$0.00","$240.00","$280.62","$180.00","$252.90","$0.00","$264.00","$0.00","$0.00","$249.00","$190.07","$229.20","$0.00","$0.00"
"Wayne Memorial Hospital","HC IGK GENE REARRANGEMENT","81264","$425.00","$165.82","$397.55","$392.28","$0.00","$340.00","$397.55","$255.00","$358.28","$0.00","$374.00","$0.00","$0.00","$352.75","$165.82","$324.70","$0.00","$0.00"
"Wayne Memorial Hospital","HC UA WITHOUT MICROSCOPIC","81003","$70.00","$2.16","$65.48","$64.61","$2.25","$56.00","$65.48","$42.00","$59.01","$0.00","$61.60","$2.25","$2.36","$58.10","$2.16","$53.48","$2.25","$2.30"
"Wayne Memorial Hospital","HC KRAS GENE ANALYSIS","81275","$260.00","$185.52","$243.20","$239.98","$0.00","$208.00","$243.20","$156.00","$219.18","$0.00","$228.80","$0.00","$0.00","$215.80","$185.52","$198.64","$0.00","$0.00"
"Wayne Memorial Hospital","HC MSI ANALYSIS","81301","$605.00","$334.62","$565.92","$558.42","$0.00","$484.00","$565.92","$363.00","$510.02","$0.00","$532.40","$0.00","$0.00","$502.15","$334.62","$462.22","$0.00","$0.00"
"Wayne Memorial Hospital","HC A1AT GENE ANALYSIS","81332","$275.00","$41.90","$257.24","$253.83","$0.00","$220.00","$257.24","$165.00","$231.83","$0.00","$242.00","$0.00","$0.00","$228.25","$41.90","$210.10","$0.00","$0.00"
"Wayne Memorial Hospital","HC HLA ABC LORES TYPING","81372","$1,114.00","$387.45","$1,042.04","$1,028.22","$0.00","$891.20","$1,042.04","$668.40","$939.10","$0.00","$980.32","$0.00","$0.00","$924.62","$387.45","$851.10","$0.00","$0.00"
"Wayne Memorial Hospital","HC SNGL AGN LORES CLASS I TYPING","81374","$314.00","$71.36","$293.72","$289.82","$0.00","$251.20","$293.72","$188.40","$264.70","$0.00","$276.32","$0.00","$0.00","$260.62","$71.36","$239.90","$0.00","$0.00"
"Wayne Memorial Hospital","HC HLA DQB1 LORES TYPING","81376","$617.00","$117.33","$577.14","$569.49","$0.00","$493.60","$577.14","$370.20","$520.13","$0.00","$542.96","$0.00","$0.00","$512.11","$117.33","$471.39","$0.00","$0.00"
"Wayne Memorial Hospital","HC HLA DQB1 HIRES TYPING","81382","$535.00","$118.73","$500.44","$493.81","$0.00","$428.00","$500.44","$321.00","$451.01","$0.00","$470.80","$0.00","$0.00","$444.05","$118.73","$408.74","$0.00","$0.00"
"Wayne Memorial Hospital","HC NPM1 QUANT ANALYSIS","81310","$751.00","$236.66","$702.49","$693.17","$0.00","$600.80","$702.49","$450.60","$633.09","$0.00","$660.88","$0.00","$0.00","$623.33","$236.66","$573.76","$0.00","$0.00"
"Wayne Memorial Hospital","HC SOMATIC MUTATION PANEL","81445","$1,273.00","$573.99","$1,190.76","$1,174.98","$0.00","$1,018.40","$1,190.76","$763.80","$1,073.14","$0.00","$1,120.24","$0.00","$0.00","$1,056.59","$573.99","$972.57","$0.00","$0.00"
"Wayne Memorial Hospital","HC ALPHA-FETOPROTEIN TUMOR MARKER","82105","$206.00","$16.10","$192.69","$190.14","$16.77","$164.80","$192.69","$123.60","$173.66","$0.00","$181.28","$16.77","$0.00","$170.98","$16.10","$157.38","$16.77","$17.11"
"Wayne Memorial Hospital","HC CREATININE CLEAR URINE 24 HR","82575","$174.00","$9.08","$162.76","$160.60","$9.46","$139.20","$162.76","$104.40","$146.68","$0.00","$153.12","$9.46","$9.93","$144.42","$9.08","$132.94","$9.46","$9.65"
"Wayne Memorial Hospital","HC ESTROGENS, TOTAL","82672","$40.00","$30.56","$37.42","$36.92","$0.00","$32.00","$37.42","$24.00","$33.72","$0.00","$35.20","$0.00","$0.00","$33.20","$0.00","$30.56","$0.00","$0.00"
"Wayne Memorial Hospital","HC TOTAL IRON BINDING CAPACITY","83550","$82.00","$8.39","$76.70","$75.69","$8.74","$65.60","$76.70","$49.20","$69.13","$0.00","$72.16","$8.74","$0.00","$68.06","$8.39","$62.65","$8.74","$8.91"
"Wayne Memorial Hospital","HC MYELIN BASIC PROTEIN, CSF","83873","$179.00","$136.76","$167.44","$165.22","$0.00","$143.20","$167.44","$107.40","$150.90","$0.00","$157.52","$0.00","$0.00","$148.57","$0.00","$136.76","$0.00","$0.00"
"Wayne Memorial Hospital","HC 5 NUCLEOTIDASE","83915","$21.00","$10.70","$19.64","$19.38","$11.15","$16.80","$19.64","$12.60","$17.70","$0.00","$18.48","$11.15","$11.71","$17.43","$10.70","$16.04","$11.15","$11.37"
"Wayne Memorial Hospital","HC PROSTATIC ACID PHOSPHATASE","84066","$18.00","$9.27","$16.84","$16.61","$9.66","$14.40","$16.84","$10.80","$15.17","$0.00","$15.84","$9.66","$10.14","$14.94","$9.27","$13.75","$9.66","$9.85"
"Wayne Memorial Hospital","HC T3 UPTAKE","84479","$11.00","$6.21","$10.29","$10.15","$6.47","$8.80","$10.29","$6.60","$9.27","$0.00","$9.68","$6.47","$6.79","$9.13","$6.21","$8.40","$6.47","$6.60"
"Wayne Memorial Hospital","HC REVERSE T3","84482","$106.00","$15.13","$99.15","$97.84","$15.76","$84.80","$99.15","$63.60","$89.36","$0.00","$93.28","$15.76","$0.00","$87.98","$15.13","$80.98","$15.76","$16.08"
"Wayne Memorial Hospital","HC BETA HCG, QUALITATIVE","84703","$145.00","$7.22","$135.63","$133.84","$7.52","$116.00","$135.63","$87.00","$122.24","$0.00","$127.60","$7.52","$0.00","$120.35","$7.22","$110.78","$7.52","$7.67"
"Wayne Memorial Hospital","HC RETICULOCYTE MANUAL","85044","$22.00","$4.14","$20.58","$20.31","$4.31","$17.60","$20.58","$13.20","$18.55","$0.00","$19.36","$4.31","$4.53","$18.26","$4.14","$16.81","$4.31","$4.40"
"Wayne Memorial Hospital","HC ANTITHROMBIN III, ANTIGEN","85301","$279.00","$10.38","$260.98","$257.52","$10.81","$223.20","$260.98","$167.40","$235.20","$0.00","$245.52","$10.81","$11.35","$231.57","$10.38","$213.16","$10.81","$11.03"
"Wayne Memorial Hospital","HC D-DIMER (QUAL)","85378","$130.00","$99.32","$121.60","$119.99","$0.00","$104.00","$121.60","$78.00","$109.59","$0.00","$114.40","$0.00","$0.00","$107.90","$0.00","$99.32","$0.00","$0.00"
